sample_id,date,prec_Ca,prec_Ca_pct05,prec_Ca_pct25,prec_Ca_pct75,prec_Ca_pct95,prec_Mg,prec_Mg_pct05,prec_Mg_pct25,prec_Mg_pct75,prec_Mg_pct95,prec_Na,prec_Na_pct05,prec_Na_pct25,prec_Na_pct75,prec_Na_pct95,prec_Cl,prec_Cl_pct05,prec_Cl_pct25,prec_Cl_pct75,prec_Cl_pct95,bslt_Ca,bslt_Ca_pct05,bslt_Ca_pct25,bslt_Ca_pct75,bslt_Ca_pct95,bslt_Mg,bslt_Mg_pct05,bslt_Mg_pct25,bslt_Mg_pct75,bslt_Mg_pct95,bslt_Na,bslt_Na_pct05,bslt_Na_pct25,bslt_Na_pct75,bslt_Na_pct95,bslt_Cl,bslt_Cl_pct05,bslt_Cl_pct25,bslt_Cl_pct75,bslt_Cl_pct95,carb_Ca,carb_Ca_pct05,carb_Ca_pct25,carb_Ca_pct75,carb_Ca_pct95,carb_Mg,carb_Mg_pct05,carb_Mg_pct25,carb_Mg_pct75,carb_Mg_pct95,carb_Na,carb_Na_pct05,carb_Na_pct25,carb_Na_pct75,carb_Na_pct95,carb_Cl,carb_Cl_pct05,carb_Cl_pct25,carb_Cl_pct75,carb_Cl_pct95,flsc_Ca,flsc_Ca_pct05,flsc_Ca_pct25,flsc_Ca_pct75,flsc_Ca_pct95,flsc_Mg,flsc_Mg_pct05,flsc_Mg_pct25,flsc_Mg_pct75,flsc_Mg_pct95,flsc_Na,flsc_Na_pct05,flsc_Na_pct25,flsc_Na_pct75,flsc_Na_pct95,flsc_Cl,flsc_Cl_pct05,flsc_Cl_pct25,flsc_Cl_pct75,flsc_Cl_pct95,umfc_Ca,umfc_Ca_pct05,umfc_Ca_pct25,umfc_Ca_pct75,umfc_Ca_pct95,umfc_Mg,umfc_Mg_pct05,umfc_Mg_pct25,umfc_Mg_pct75,umfc_Mg_pct95,umfc_Na,umfc_Na_pct05,umfc_Na_pct25,umfc_Na_pct75,umfc_Na_pct95,umfc_Cl,umfc_Cl_pct05,umfc_Cl_pct25,umfc_Cl_pct75,umfc_Cl_pct95
lawis_river_schopka,NaN,0.383464804,0.271530362,0.322412739,0.486744079,0.590156433,0.121592368,0.068301466,0.093339584,0.151782138,0.178846277,0.491288818,0.272804064,0.395488572,0.558342891,0.630754996,0.661213418,0.379881705,0.530989856,0.864283332,0.968387702,0.461604838,0.341298719,0.396214927,0.528631044,0.570319482,0.419300792,0.246059704,0.355559889,0.483026439,0.598943256,0.12242158,0.019585335,0.059589184,0.181747217,0.224871329,0,0,0,0,0,0.93950424,0.927747874,0.933063477,0.945129952,0.949947908,0.06049576,0.050052092,0.054870048,0.066936523,0.072252126,0,0,0,0,0,0,0,0,0,0,0.243580529,0.040977172,0.118073977,0.376142906,0.538860724,0.159113336,0.05072456,0.099053186,0.22676664,0.268793195,0.599560524,0.287722231,0.453909304,0.702540282,0.845155086,0,0,0,0,0,0.024926304,0.005079952,0.01304891,0.039050607,0.055485924,0.9702661,0.939284216,0.95719257,0.982748469,0.991046482,0.004562827,0.000555591,0.002520222,0.006657954,0.008305827,0,0,0,0,0
bulsa_river_ds_schopka,NaN,0.435790239,0.276476908,0.344435437,0.533285293,0.597884691,0.124901461,0.0697308,0.096121477,0.156023514,0.177697245,0.43961103,0.26069042,0.348181125,0.526313284,0.616626787,0.678400369,0.391183857,0.528462777,0.829286116,0.963395919,0.462744414,0.346394078,0.39719452,0.520574329,0.573017644,0.429610234,0.259601802,0.352846211,0.486624282,0.581771902,0.117113651,0.014122634,0.064001693,0.177736366,0.223468615,0,0,0,0,0,0.938024054,0.92770593,0.932502177,0.944260917,0.949600702,0.061975946,0.050399298,0.055739083,0.067497823,0.07229407,0,0,0,0,0,0,0,0,0,0,0.273651909,0.046381034,0.158811455,0.411884492,0.516138869,0.15326203,0.053328395,0.098523032,0.207014536,0.263554829,0.547528855,0.314096491,0.433509109,0.687817504,0.837691599,0,0,0,0,0,0.115517578,0.010296928,0.0517969,0.191548224,0.246825355,0.880315071,0.748882875,0.804116267,0.944197081,0.985133472,0.004207982,0.000643373,0.002238087,0.006550092,0.008349645,0,0,0,0,0
camiling_river_us_schopka,NaN,0.436443855,0.279323385,0.350501538,0.516675362,0.600304367,0.1252343,0.073425375,0.100506883,0.154820754,0.178399542,0.44031939,0.260331191,0.354678361,0.521382374,0.601237533,0.700680853,0.386244628,0.560909556,0.833766386,0.971894741,0.450892205,0.344244313,0.3967891,0.51847043,0.572321198,0.418967042,0.253726379,0.354795741,0.488629274,0.58048296,0.131179544,0.021255216,0.065881437,0.180744058,0.227391319,0,0,0,0,0,0.938587086,0.927398425,0.932746463,0.945189002,0.949568707,0.061412914,0.050431293,0.054810998,0.067253537,0.072601575,0,0,0,0,0,0,0,0,0,0,0.285339968,0.0458243,0.139278605,0.448411973,0.560293955,0.154311361,0.058470225,0.097660011,0.211679426,0.268093427,0.552822284,0.276815667,0.397527881,0.690243154,0.806955275,0,0,0,0,0,0.123918967,0.016820059,0.062119403,0.191513638,0.245739532,0.87242494,0.749944194,0.802792403,0.933958167,0.977482583,0.004337173,0.000513405,0.002253828,0.006308701,0.008240654,0,0,0,0,0
malabobo_river_schopka,NaN,0.437873004,0.278301308,0.345662318,0.516790521,0.602620266,0.123574096,0.06807674,0.089335297,0.152216235,0.177962667,0.437724147,0.268833314,0.357347663,0.524253578,0.609458335,0.652874762,0.372745515,0.493163707,0.840825939,0.971247434,0.45040994,0.343412911,0.38497488,0.525347116,0.572474026,0.426086382,0.245990179,0.355638051,0.490174844,0.581911984,0.125448731,0.019032478,0.072931316,0.179684181,0.228158822,0,0,0,0,0,0.940057009,0.928161318,0.933840663,0.945563722,0.950315129,0.059942991,0.049684871,0.054436278,0.066159337,0.071838682,0,0,0,0,0,0,0,0,0,0,0.327947922,0.051861033,0.16595412,0.46085358,0.569785946,0.157873343,0.057261922,0.106263512,0.215057359,0.267274871,0.530179571,0.239070251,0.379420839,0.669860663,0.79471646,0,0,0,0,0,0.128517937,0.017702659,0.063853947,0.182702013,0.24314621,0.868046067,0.750560836,0.812588293,0.931451371,0.977166339,0.004169634,0.000502016,0.00216008,0.006140969,0.008132857,0,0,0,0,0
dumoloc_river_schopka,NaN,0.44168539,0.280401353,0.342816499,0.535366141,0.608107769,0.123645571,0.068628682,0.094078267,0.151142095,0.178655341,0.437424879,0.260148122,0.350002623,0.526502475,0.614080205,0.665042531,0.372610038,0.500733463,0.827217615,0.970950847,0.461643397,0.35005848,0.404729185,0.520529108,0.571741042,0.419779457,0.262190582,0.344195884,0.494634358,0.57687012,0.117109085,0.021081265,0.063658817,0.174029954,0.222944393,0,0,0,0,0,0.939908211,0.927939442,0.933332216,0.945710611,0.950104372,0.060091789,0.049895628,0.054289389,0.066667784,0.072060558,0,0,0,0,0,0,0,0,0,0,0.284355131,0.058950904,0.151971515,0.444776989,0.566279797,0.159192609,0.056504483,0.096760123,0.224393925,0.270925035,0.539905415,0.257256669,0.37936342,0.688064096,0.832445133,0,0,0,0,0,0.120007836,0.012700192,0.055308656,0.187950539,0.246981904,0.875399464,0.74740427,0.807319747,0.938650123,0.981359864,0.004337822,0.000360277,0.002015329,0.006798938,0.00833431,0,0,0,0,0
malabobo_river_schopka,NaN,0.458144145,0.286708718,0.358593913,0.550935936,0.610383484,0.124907446,0.068129437,0.096613553,0.1580022,0.179279884,0.41078935,0.253891813,0.31866939,0.519842601,0.604882702,0.650168439,0.37248726,0.507390888,0.81972599,0.954360639,0.456695258,0.343228468,0.39061003,0.512440043,0.571180532,0.420718332,0.259570497,0.362071684,0.492749612,0.585973856,0.118878483,0.015602044,0.06229873,0.178469175,0.227130437,0,0,0,0,0,0.93922047,0.927916941,0.932644902,0.94553634,0.950260754,0.06077953,0.049739246,0.05446366,0.067355098,0.072083059,0,0,0,0,0,0,0,0,0,0,0.320965572,0.056515378,0.174603827,0.46500075,0.570415632,0.157217672,0.052486425,0.098578592,0.220712557,0.270986956,0.511981367,0.247252351,0.38201044,0.672210664,0.811178638,0,0,0,0,0,0.128655594,0.015689291,0.06534553,0.191262684,0.246642571,0.864280826,0.746994647,0.805311754,0.930810619,0.979012073,0.004681242,0.000509296,0.002496543,0.006616662,0.008384658,0,0,0,0,0
malabobo_river_schopka,NaN,0.432115761,0.282567846,0.350228933,0.511595381,0.594008042,0.12616001,0.070963537,0.095376853,0.152848339,0.178525906,0.444078267,0.274389666,0.349790526,0.523137243,0.612826293,0.676460557,0.376967058,0.521360045,0.838957851,0.980403228,0.46676205,0.349488433,0.400027978,0.531688728,0.571893531,0.416831951,0.241684478,0.344141512,0.486465393,0.577460439,0.120266586,0.020113399,0.062496203,0.184965803,0.224962268,0,0,0,0,0,0.939098212,0.927925662,0.932931113,0.945387744,0.94996742,0.060901788,0.05003258,0.054612256,0.067068887,0.072074338,0,0,0,0,0,0,0,0,0,0,0.302790439,0.041305455,0.15534057,0.452037397,0.565972154,0.164914562,0.056464041,0.106930684,0.222380968,0.270485586,0.519076187,0.239986003,0.382656513,0.679781915,0.839465663,0,0,0,0,0,0.127292114,0.013946533,0.062887273,0.189536653,0.244575487,0.868015551,0.750524577,0.805464413,0.93245448,0.982206881,0.004029347,0.000289315,0.002182447,0.006176978,0.00829561,0,0,0,0,0
lawis_river_schopka,NaN,0.363803783,0.269301947,0.306968737,0.448367788,0.583116834,0.119362293,0.068609903,0.093742925,0.152792747,0.178880468,0.509333799,0.298438996,0.425847293,0.571179216,0.627497264,0.730102217,0.434494788,0.589606923,0.872720204,0.971451584,0.462428778,0.345267462,0.394777774,0.523509088,0.57449149,0.415859302,0.259866976,0.34004715,0.486209249,0.576554272,0.1295823,0.019891981,0.066804848,0.17822447,0.222745827,0,0,0,0,0,0.938898857,0.928139288,0.932756121,0.945242811,0.949993665,0.061101143,0.050006335,0.054757189,0.067243879,0.071860712,0,0,0,0,0,0,0,0,0,0,0.218673252,0.034527217,0.103941296,0.336953188,0.512955889,0.142827158,0.049727393,0.087154252,0.213220078,0.267957241,0.63814774,0.325640297,0.504092917,0.733470848,0.863657054,0,0,0,0,0,0.014490012,0.004097643,0.008607029,0.023254003,0.034541437,0.981019977,0.96072995,0.972076427,0.986564195,0.992487659,0.004321052,0.000464031,0.002350592,0.00639119,0.008183638,0,0,0,0,0
lawis_river_schopka,NaN,0.386597069,0.271516226,0.317010387,0.488834296,0.587786701,0.120404245,0.069710743,0.091773244,0.148620017,0.177049314,0.483164639,0.278457216,0.382927209,0.55831118,0.627193052,0.701791531,0.389370231,0.534471933,0.845046292,0.983062777,0.471450019,0.348802677,0.39985943,0.526335217,0.570351479,0.421758979,0.258975507,0.349317302,0.489844664,0.593842437,0.109242231,0.013780699,0.05412971,0.169670543,0.2230979,0,0,0,0,0,0.938118812,0.927702578,0.93273519,0.944927395,0.949951414,0.061881188,0.050048586,0.055072605,0.06726481,0.072297422,0,0,0,0,0,0,0,0,0,0,0.214878421,0.042962146,0.114027201,0.364304209,0.514642042,0.157481222,0.051285871,0.106733909,0.212618781,0.267170405,0.635092337,0.311867985,0.478949178,0.718732778,0.830914066,0,0,0,0,0,0.013062001,0.003827767,0.007198576,0.019949129,0.029517197,0.982150148,0.96449375,0.974797476,0.987510194,0.99291548,0.005104361,0.000484655,0.002853691,0.006974305,0.008367239,0,0,0,0,0
bulsa_river_ds_zam22,NaN,0.429745921,0.274145099,0.350097286,0.521144926,0.602314003,0.123591988,0.068133603,0.093731223,0.155173932,0.177926448,0.440843444,0.270323718,0.346962568,0.525436375,0.624600881,0.655333022,0.369299157,0.510807959,0.8257671,0.973089771,0.462886455,0.345679016,0.398607455,0.52418066,0.572693469,0.414881951,0.235954777,0.340330866,0.476766252,0.58069706,0.130046477,0.01447469,0.065920091,0.190473623,0.228058763,0,0,0,0,0,0.938636833,0.928276424,0.932597755,0.944928573,0.950046746,0.061363167,0.049953254,0.055071427,0.067402245,0.071723576,0,0,0,0,0,0,0,0,0,0,0.287209268,0.052122583,0.150733915,0.417291812,0.541811243,0.147490401,0.055033051,0.092360117,0.216112103,0.264443213,0.54706151,0.324558293,0.420324962,0.684097869,0.834516207,0,0,0,0,0,0.124516188,0.012366494,0.057124179,0.189517371,0.24997425,0.873226916,0.747865827,0.807361948,0.93919486,0.980874369,0.003934205,0.000409988,0.002001881,0.006296364,0.008211828,0,0,0,0,0
bulsa_river_us_zam22,NaN,0.453301205,0.2826098,0.355388135,0.530000646,0.605533158,0.117527032,0.066967778,0.092109262,0.150585369,0.177269288,0.426393723,0.256764416,0.350036269,0.517277021,0.612526069,0.642389994,0.382962655,0.498066326,0.804386684,0.963098323,0.461308048,0.348430718,0.405214241,0.52115185,0.570290616,0.410310903,0.256601067,0.348754394,0.483081147,0.582685478,0.126099829,0.02004024,0.066260498,0.176748182,0.226561808,0,0,0,0,0,0.939308899,0.928421466,0.933063119,0.944574114,0.949706796,0.060691101,0.050293204,0.055425886,0.066936881,0.071578534,0,0,0,0,0,0,0,0,0,0,0.259307352,0.054452757,0.133385574,0.414025301,0.536698022,0.154327586,0.05600814,0.098178964,0.215617489,0.264663332,0.582572941,0.311656178,0.417563743,0.713137966,0.831303294,0,0,0,0,0,0.122188524,0.01568758,0.062187378,0.186709796,0.246280388,0.872792872,0.750004039,0.809219301,0.933587242,0.981166106,0.004585269,0.000597452,0.002333501,0.006828769,0.008476254,0,0,0,0,0
camiling_river_ds_zam22, ,0.44637403,0.275244597,0.359653922,0.547774579,0.605750651,0.123626691,0.069481989,0.099535862,0.153860564,0.179802347,0.422172478,0.259450423,0.337401498,0.519528756,0.597290696,0.63963696,0.372937259,0.501654422,0.818579361,0.956611625,0.454652312,0.34824426,0.393650085,0.518445923,0.569407597,0.420477917,0.261522382,0.349952943,0.491827879,0.587322718,0.119603871,0.017824302,0.06169385,0.180632198,0.226567436,0,0,0,0,0,0.938896016,0.928301793,0.932760417,0.945040676,0.950398427,0.061103984,0.049601573,0.054959324,0.067239583,0.071698207,0,0,0,0,0,0,0,0,0,0,0.331722258,0.05055712,0.175199476,0.443791581,0.558046311,0.16510269,0.051928197,0.099856167,0.219552113,0.270901819,0.524801698,0.265200387,0.389040939,0.674453408,0.810630289,0,0,0,0,0,0.134986779,0.016336158,0.065745227,0.198020561,0.249897737,0.859574915,0.746212378,0.796510118,0.93072029,0.980545228,0.004210731,0.00043448,0.002165467,0.006364818,0.00817128,0,0,0,0,0
malabobo_river_zam22,NaN,0.433576045,0.280374331,0.345071649,0.528862399,0.598919782,0.12444019,0.069091504,0.094410001,0.154446791,0.178984228,0.439322152,0.265238229,0.351299197,0.527813868,0.61259574,0.655226595,0.37748905,0.494823171,0.835481114,0.978432673,0.459476372,0.34546442,0.39835483,0.526542724,0.572300015,0.417827133,0.241800493,0.348981726,0.490636342,0.581035391,0.121910882,0.02120505,0.068418683,0.17982871,0.225589004,0,0,0,0,0,0.936840307,0.927817003,0.931531957,0.944403911,0.949737409,0.063159693,0.050262591,0.055596089,0.068468043,0.072182997,0,0,0,0,0,0,0,0,0,0,0.310001038,0.047758392,0.179059877,0.437555797,0.55037874,0.149945009,0.054116176,0.095212534,0.214471521,0.268115595,0.535970085,0.2686512,0.409809963,0.666249804,0.810650607,0,0,0,0,0,0.129974768,0.012344431,0.069890614,0.197184009,0.241964634,0.863537433,0.752129265,0.797607492,0.927721855,0.983674086,0.004402695,0.000501679,0.002051234,0.006354242,0.008110385,0,0,0,0,0
bayaoas_river_zam22,NaN,0.443078516,0.277685608,0.350134738,0.531653362,0.600526463,0.124984327,0.067727091,0.094838367,0.156556465,0.178235366,0.43656298,0.254742291,0.339929505,0.525467022,0.607545599,0.660012737,0.371752102,0.524808484,0.826910376,0.975429051,0.460731748,0.346008957,0.397229819,0.525118202,0.570254754,0.419009113,0.263469952,0.346645938,0.488471575,0.584938617,0.121166444,0.016300143,0.069066157,0.173285471,0.219444045,0,0,0,0,0,0.938922983,0.927716233,0.933346068,0.945182287,0.950045096,0.061077017,0.049954904,0.054817713,0.066653932,0.072283767,0,0,0,0,0,0,0,0,0,0,0.308144482,0.058499867,0.181209938,0.457951609,0.561034334,0.16572026,0.055062611,0.101775038,0.220266104,0.265703532,0.508542226,0.238221996,0.384607461,0.6725788,0.803956631,0,0,0,0,0,0.126342367,0.017531381,0.061043575,0.195687906,0.247851382,0.869521822,0.747617015,0.800442907,0.934955702,0.978844393,0.004552858,0.00038126,0.0023911,0.006864533,0.008352525,0,0,0,0,0
dumoloc_river_zam22,NaN,0.447959965,0.27943415,0.357842772,0.528383246,0.60304803,0.123221081,0.068336669,0.093555851,0.154566565,0.177941381,0.423820712,0.267267313,0.338804724,0.519257706,0.607580915,0.667125513,0.366834052,0.500767218,0.855359881,0.962386776,0.449406364,0.346320725,0.390745535,0.518572735,0.568344008,0.416339646,0.244480418,0.34923321,0.481725442,0.583352197,0.133085797,0.020708709,0.068508916,0.19484921,0.230812277,0,0,0,0,0,0.939358374,0.92844087,0.933300204,0.945462865,0.949713803,0.060641626,0.050286197,0.054537135,0.066699796,0.07155913,0,0,0,0,0,0,0,0,0,0,0.294340776,0.046716116,0.143823015,0.452427697,0.56703953,0.178482145,0.054150479,0.105659662,0.226286542,0.274036376,0.540614011,0.268593771,0.386970325,0.66781573,0.82296353,0,0,0,0,0,0.131822097,0.017745024,0.075331077,0.189409075,0.247703082,0.863071824,0.749789214,0.806746772,0.920259828,0.977561124,0.00413626,0.000319213,0.001902592,0.006371671,0.008287465,0,0,0,0,0
mapita_river_zam22,NaN,0.439448755,0.281282934,0.356879145,0.527740845,0.607559894,0.128543222,0.070140971,0.097171027,0.15526978,0.177360871,0.437101986,0.259846479,0.344813709,0.515462337,0.599857992,0.69360075,0.366861864,0.52214034,0.835199561,0.965457199,0.461306868,0.34680402,0.399747186,0.528258379,0.57218401,0.422493718,0.250338656,0.353052628,0.484371261,0.584647839,0.118788347,0.016363043,0.063690017,0.173763236,0.2251326,0,0,0,0,0,0.938863663,0.927975484,0.933115448,0.945347781,0.94987593,0.061136337,0.05012407,0.054652219,0.066884552,0.072024516,0,0,0,0,0,0,0,0,0,0,0.337434766,0.060904694,0.178573308,0.461857278,0.580209145,0.17000419,0.05131578,0.107925968,0.224360476,0.267231584,0.515759732,0.227253216,0.357975852,0.653381096,0.795716068,0,0,0,0,0,0.118665006,0.014398509,0.057179623,0.197289029,0.246772275,0.877483705,0.748791112,0.799390712,0.938450452,0.980843525,0.004223072,0.000436041,0.002087367,0.006446118,0.008340897,0,0,0,0,0
pmb1_zam22,NaN,0.453081741,0.28124695,0.35516642,0.539743826,0.600807467,0.122449635,0.070446969,0.092615518,0.155483056,0.177604062,0.422089332,0.256795832,0.341348179,0.515807916,0.598213412,0.683773486,0.373632759,0.517051068,0.849475817,0.964803432,0.458469855,0.347193763,0.403831898,0.519606201,0.566818255,0.420642011,0.253179233,0.35132186,0.476900867,0.581620537,0.12260871,0.01703639,0.058427187,0.186005966,0.226622374,0,0,0,0,0,0.938639758,0.927842427,0.932485488,0.944358953,0.949512653,0.061360242,0.050487347,0.055641047,0.067514512,0.072157573,0,0,0,0,0,0,0,0,0,0,0.306951193,0.051491339,0.166348433,0.449293751,0.578594738,0.161025005,0.054460394,0.10000939,0.216354209,0.267786701,0.540260596,0.23070311,0.394890501,0.670522859,0.809416332,0,0,0,0,0,0.143873223,0.015020796,0.068542063,0.201761398,0.250003932,0.851990044,0.747102229,0.792207556,0.927747181,0.979519291,0.004538845,0.000542964,0.002546668,0.006528047,0.008150085,0,0,0,0,0
pmb2_zam22,NaN,0.439117804,0.279189737,0.349936007,0.531096379,0.605994111,0.122010419,0.067316204,0.093403283,0.153100386,0.17961007,0.440429276,0.268133597,0.34519301,0.512821979,0.613193112,0.688924715,0.374110531,0.506089331,0.843244662,0.972872589,0.451260877,0.347864165,0.389357051,0.521872424,0.571205013,0.421526882,0.256630268,0.35349764,0.491213847,0.586873742,0.122768824,0.020192259,0.062767354,0.18303522,0.222306803,0,0,0,0,0,0.93855856,0.927939945,0.932608586,0.945476122,0.950249022,0.06144144,0.049750978,0.054523878,0.067391414,0.072060055,0,0,0,0,0,0,0,0,0,0,0.295427097,0.04709081,0.155998682,0.455409435,0.57292758,0.162723685,0.055489271,0.105866044,0.219244453,0.268815813,0.536667795,0.230386154,0.394842644,0.678150414,0.819839329,0,0,0,0,0,0.13467189,0.02014119,0.072007712,0.190608858,0.243863917,0.86081436,0.751524207,0.803807649,0.923707834,0.976098543,0.004379617,0.000397544,0.002034915,0.006553193,0.008290094,0,0,0,0,0
pmb4_zam22,NaN,0.444768397,0.284714816,0.349767471,0.527821458,0.60699333,0.121965461,0.06951352,0.09102588,0.152207923,0.178198183,0.430641485,0.271162482,0.348215021,0.522414895,0.610506974,0.662792414,0.388629163,0.51788351,0.841151294,0.968367066,0.452460347,0.347890542,0.391652254,0.517004351,0.56970318,0.425823265,0.261009279,0.353303887,0.492192496,0.577276654,0.121349591,0.017434379,0.062217102,0.17650314,0.223047361,0,0,0,0,0,0.938288293,0.927959777,0.932537573,0.944838681,0.949919696,0.061711707,0.050080304,0.055161319,0.067462427,0.072040223,0,0,0,0,0,0,0,0,0,0,0.30917896,0.045520769,0.152806612,0.448035613,0.562478456,0.170700302,0.055457114,0.111090875,0.232539564,0.271588833,0.527682667,0.226071724,0.377798126,0.677338968,0.821404456,0,0,0,0,0,0.148556258,0.014693933,0.071225466,0.202375721,0.244079886,0.847426737,0.75135872,0.795511077,0.926296101,0.981756944,0.004450288,0.000505085,0.002313949,0.006616002,0.008331202,0,0,0,0,0
pmb3_zam22,NaN,0.425347733,0.280142188,0.347187862,0.524915928,0.602447931,0.122527966,0.069328044,0.093865218,0.156671917,0.17729184,0.446805605,0.253761953,0.354799206,0.533181155,0.615878358,0.683951621,0.382374847,0.506236501,0.851143837,0.976979275,0.454719527,0.340744318,0.3929442,0.52457741,0.571929083,0.422874464,0.243204505,0.352953941,0.496449326,0.590498211,0.126749747,0.013918408,0.058414815,0.174119597,0.225103564,0,0,0,0,0,0.938796066,0.927449083,0.933075861,0.944501696,0.949485363,0.061203934,0.050514637,0.055498304,0.066924139,0.072550917,0,0,0,0,0,0,0,0,0,0,0.313369083,0.05067527,0.177419782,0.475668127,0.570968516,0.153642099,0.052275482,0.094624684,0.212530742,0.264336765,0.535423411,0.250118164,0.375662994,0.666713666,0.837917979,0,0,0,0,0,0.145887242,0.018910397,0.075263929,0.20664566,0.252066379,0.851230009,0.74443802,0.78974905,0.918461195,0.976620436,0.003915749,0.000328199,0.001953412,0.006294305,0.008272675,0,0,0,0,0
sc7_zam22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
lawis_river_zam22,NaN,0.432931013,0.274029102,0.344103387,0.529041523,0.605884621,0.128069525,0.067987306,0.095966379,0.154831262,0.179318299,0.431820829,0.261609214,0.343733451,0.540342262,0.615120605,0.660770906,0.367611094,0.488086593,0.836021696,0.954057714,0.455751287,0.34508965,0.389082816,0.526382713,0.572361956,0.413866677,0.239879741,0.347025111,0.483347812,0.596089357,0.122921697,0.018751446,0.06803564,0.188522329,0.229425672,0,0,0,0,0,0.938506781,0.928046706,0.932999645,0.944681471,0.949941424,0.061493219,0.050058576,0.055318529,0.067000355,0.071953294,0,0,0,0,0,0,0,0,0,0,0.279340174,0.047549419,0.156088821,0.412575316,0.545844865,0.153422363,0.052351677,0.101262146,0.214802031,0.265927433,0.566349646,0.279402885,0.423446542,0.682383406,0.82388606,0,0,0,0,0,0.08623773,0.009697354,0.038932481,0.134809568,0.183091913,0.908676842,0.815031626,0.862056742,0.957040731,0.986619269,0.004390768,0.000539659,0.002455487,0.006443535,0.008210391,0,0,0,0,0
masinloc_river_zam22,NaN,0.421194545,0.278728278,0.334721028,0.524392597,0.605011271,0.11921251,0.07041076,0.091335782,0.146941823,0.178583144,0.46133032,0.257998001,0.354896657,0.54429521,0.607459205,0.695424948,0.374552315,0.545303543,0.846849735,0.969239847,0.46334264,0.349338623,0.402138846,0.522182117,0.570791774,0.415464986,0.273415456,0.351723009,0.487502333,0.582309658,0.114653422,0.017448229,0.058000481,0.17836039,0.228003108,0,0,0,0,0,0.939120376,0.92795106,0.932717226,0.945194202,0.949634598,0.060879624,0.050365402,0.054805798,0.067282774,0.07204894,0,0,0,0,0,0,0,0,0,0,0.136927817,0.03386169,0.07674885,0.215746409,0.319716328,0.154007761,0.054683009,0.09972021,0.219595054,0.270391668,0.69302183,0.501246903,0.612688072,0.770711784,0.857200175,0,0,0,0,0,0.085674278,0.011806701,0.044631499,0.148951755,0.225588765,0.909716336,0.771996602,0.848871637,0.949992413,0.983356351,0.00448197,0.000432861,0.001989298,0.006696887,0.008210517,0,0,0,0,0
salasa_river_zam22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bagsit_river_zam22,NaN,0.422070645,0.274429637,0.334029188,0.506857727,0.601472414,0.120389911,0.069557794,0.088608853,0.150218714,0.175567498,0.456779193,0.283306216,0.368529483,0.548029603,0.62335959,0.647504094,0.374146085,0.500672294,0.822394851,0.964580506,0.456923203,0.35064842,0.396114814,0.535929758,0.569613409,0.415898695,0.245494686,0.348136943,0.486523244,0.577734435,0.121161239,0.021280263,0.070160649,0.179579019,0.227169566,0,0,0,0,0,0.939121284,0.928051197,0.933322792,0.94485563,0.94972837,0.060878716,0.05027163,0.05514437,0.066677208,0.071948803,0,0,0,0,0,0,0,0,0,0,0.220482241,0.043674695,0.122520137,0.351528612,0.502247179,0.163333217,0.058184415,0.105355193,0.216154298,0.262706524,0.608568161,0.322730924,0.470017606,0.720068897,0.832583059,0,0,0,0,0,0.054381904,0.009143737,0.031403807,0.084119295,0.121207172,0.941654886,0.874626662,0.911099292,0.965870132,0.985161493,0.004868127,0.000412817,0.002197403,0.006952088,0.008325138,0,0,0,0,0
