sample_id,date,prec_Ca,prec_Ca_pct05,prec_Ca_pct25,prec_Ca_pct75,prec_Ca_pct95,prec_Mg,prec_Mg_pct05,prec_Mg_pct25,prec_Mg_pct75,prec_Mg_pct95,prec_Na,prec_Na_pct05,prec_Na_pct25,prec_Na_pct75,prec_Na_pct95,prec_Cl,prec_Cl_pct05,prec_Cl_pct25,prec_Cl_pct75,prec_Cl_pct95,prec_Si,prec_Si_pct05,prec_Si_pct25,prec_Si_pct75,prec_Si_pct95,bslt_Ca,bslt_Ca_pct05,bslt_Ca_pct25,bslt_Ca_pct75,bslt_Ca_pct95,bslt_Mg,bslt_Mg_pct05,bslt_Mg_pct25,bslt_Mg_pct75,bslt_Mg_pct95,bslt_Na,bslt_Na_pct05,bslt_Na_pct25,bslt_Na_pct75,bslt_Na_pct95,bslt_Cl,bslt_Cl_pct05,bslt_Cl_pct25,bslt_Cl_pct75,bslt_Cl_pct95,bslt_Si,bslt_Si_pct05,bslt_Si_pct25,bslt_Si_pct75,bslt_Si_pct95,carb_Ca,carb_Ca_pct05,carb_Ca_pct25,carb_Ca_pct75,carb_Ca_pct95,carb_Mg,carb_Mg_pct05,carb_Mg_pct25,carb_Mg_pct75,carb_Mg_pct95,carb_Na,carb_Na_pct05,carb_Na_pct25,carb_Na_pct75,carb_Na_pct95,carb_Cl,carb_Cl_pct05,carb_Cl_pct25,carb_Cl_pct75,carb_Cl_pct95,carb_Si,carb_Si_pct05,carb_Si_pct25,carb_Si_pct75,carb_Si_pct95,flsc_Ca,flsc_Ca_pct05,flsc_Ca_pct25,flsc_Ca_pct75,flsc_Ca_pct95,flsc_Mg,flsc_Mg_pct05,flsc_Mg_pct25,flsc_Mg_pct75,flsc_Mg_pct95,flsc_Na,flsc_Na_pct05,flsc_Na_pct25,flsc_Na_pct75,flsc_Na_pct95,flsc_Cl,flsc_Cl_pct05,flsc_Cl_pct25,flsc_Cl_pct75,flsc_Cl_pct95,flsc_Si,flsc_Si_pct05,flsc_Si_pct25,flsc_Si_pct75,flsc_Si_pct95,umfc_Ca,umfc_Ca_pct05,umfc_Ca_pct25,umfc_Ca_pct75,umfc_Ca_pct95,umfc_Mg,umfc_Mg_pct05,umfc_Mg_pct25,umfc_Mg_pct75,umfc_Mg_pct95,umfc_Na,umfc_Na_pct05,umfc_Na_pct25,umfc_Na_pct75,umfc_Na_pct95,umfc_Cl,umfc_Cl_pct05,umfc_Cl_pct25,umfc_Cl_pct75,umfc_Cl_pct95,umfc_Si,umfc_Si_pct05,umfc_Si_pct25,umfc_Si_pct75,umfc_Si_pct95,clay_Ca,clay_Ca_pct05,clay_Ca_pct25,clay_Ca_pct75,clay_Ca_pct95,clay_Mg,clay_Mg_pct05,clay_Mg_pct25,clay_Mg_pct75,clay_Mg_pct95,clay_Na,clay_Na_pct05,clay_Na_pct25,clay_Na_pct75,clay_Na_pct95,clay_Cl,clay_Cl_pct05,clay_Cl_pct25,clay_Cl_pct75,clay_Cl_pct95,clay_Si,clay_Si_pct05,clay_Si_pct25,clay_Si_pct75,clay_Si_pct95
dumoloc_river_zam23,NaN,0.430791775,0.273194574,0.337052015,0.522654485,0.602849762,0.122535704,0.070670121,0.09524131,0.151615526,0.17553661,0.445556855,0.269598416,0.354046818,0.528288916,0.616449906,0.63267335,0.362518427,0.479121837,0.813148295,0.9573908,0,0,0,0,0,0.461184784,0.344618625,0.391132292,0.528967615,0.571923395,0.415501356,0.237837387,0.333078752,0.48361684,0.577149109,0.133934072,0.018162574,0.061022469,0.186520516,0.231057804,0,0,0,0,0,2.155347455,1.249791441,1.674801271,2.636886944,3.051076859,0.938727696,0.928244281,0.932510874,0.945034247,0.9498818,0.061272304,0.0501182,0.054965753,0.067489126,0.071755719,0,0,0,0,0,0,0,0,0,0,0.008780141,0.007261268,0.007867601,0.009674254,0.010556462,0.242789144,0.046269518,0.144439953,0.404539099,0.556085466,0.156140622,0.051022879,0.09795509,0.201936082,0.258987894,0.579266841,0.279224311,0.435808906,0.714308603,0.824275356,0,0,0,0,0,4.228196456,2.154184001,3.052997899,6.281472207,8.580491256,0.123092574,0.020242849,0.065624934,0.200555728,0.245443173,0.871696995,0.750038249,0.794048281,0.928964808,0.978457971,0.00430478,0.000573901,0.002115172,0.006353608,0.008263886,0,0,0,0,0,0.732246786,0.374755795,0.528884521,0.963649226,1.18303156,0.638934116,0.382890054,0.497318916,0.758967256,0.896542524,0.247962174,0.028582284,0.13262798,0.378493819,0.533681334,0.08935801,0.015096898,0.048036648,0.154513864,0.233343857,0,0,0,0,0,2.284826072,1.363427404,1.842741973,2.683583765,3.001268133
pmb1_zam23,NaN,0.438584782,0.273311264,0.353988961,0.515024385,0.602069158,0.120079051,0.070738245,0.098010147,0.152385079,0.179752529,0.438760159,0.256754761,0.361258093,0.527419649,0.604726336,0.672805568,0.371975031,0.515066513,0.833021614,0.968685509,0,0,0,0,0,0.470915847,0.342561681,0.402819439,0.528625616,0.569839115,0.423648998,0.247352957,0.345794562,0.489145662,0.585430475,0.117013896,0.01893113,0.059661961,0.179352952,0.225294289,0,0,0,0,0,2.120100327,1.272793434,1.583830997,2.644008033,3.076828061,0.938924218,0.928350812,0.932677583,0.944694393,0.949918084,0.061075782,0.050081916,0.055305607,0.067322417,0.071649188,0,0,0,0,0,0,0,0,0,0,0.008792796,0.007363911,0.007967156,0.009679552,0.01047029,0.272347547,0.051487689,0.148103411,0.43175812,0.567279915,0.159039283,0.052892251,0.099210074,0.216375495,0.269854395,0.56418849,0.217794393,0.415874222,0.68420293,0.824531993,0,0,0,0,0,5.096383376,2.232380654,3.488719263,6.716226266,8.628874173,0.118389254,0.018701325,0.064695704,0.179638262,0.245411437,0.878087259,0.752707385,0.816121246,0.932341781,0.979343799,0.004655377,0.000504944,0.002305565,0.006692188,0.00834405,0,0,0,0,0,0.736155367,0.37590342,0.539854119,0.993418021,1.184255189,0.621143551,0.367880381,0.483489012,0.764386396,0.881886628,0.248715273,0.032025658,0.119301806,0.412580816,0.545616865,0.099289327,0.016858484,0.048637638,0.165624776,0.243237872,0,0,0,0,0,2.278773188,1.374636784,1.802004405,2.64881044,2.987174427
pmb2_zam23,NaN,0.440462197,0.271492338,0.348688257,0.529777472,0.598228173,0.129723109,0.069450964,0.098266251,0.155444563,0.17967214,0.43205572,0.262607803,0.341653806,0.528631937,0.614191392,0.668856002,0.380969608,0.510315647,0.825495366,0.970038397,0,0,0,0,0,0.458276941,0.347056146,0.395471391,0.517320322,0.572191983,0.418001949,0.255517339,0.350076278,0.493542261,0.577778405,0.122529129,0.01911535,0.071666779,0.172772622,0.221886781,0,0,0,0,0,2.081436396,1.287854064,1.527643293,2.654124004,3.136284884,0.939040349,0.928034375,0.932786149,0.944718881,0.95004279,0.060959651,0.04995721,0.055281119,0.067213851,0.071965625,0,0,0,0,0,0,0,0,0,0,0.008771182,0.007276094,0.007908467,0.009762096,0.010520208,0.311965105,0.051806006,0.168583883,0.461936321,0.572078309,0.157081943,0.048594124,0.101968639,0.210843602,0.264846908,0.519056852,0.237682984,0.3798445,0.682397586,0.833270545,0,0,0,0,0,4.886634848,2.145431699,3.263241147,6.974713111,8.557947953,0.122869061,0.012293835,0.064963984,0.195281457,0.244523443,0.872874696,0.752441306,0.800538117,0.929383701,0.981582794,0.004845252,0.000414066,0.00231006,0.006785167,0.008289046,0,0,0,0,0,0.773134023,0.389204141,0.565680898,0.985832147,1.17586129,0.608347631,0.377787678,0.471334192,0.750469449,0.892739117,0.265603896,0.030746567,0.119780334,0.388248614,0.539016777,0.106722189,0.01653962,0.061565489,0.16463326,0.24791809,0,0,0,0,0,2.258313558,1.400834358,1.778843642,2.709741374,3.012592411
pmb3_zam23,NaN,0.451761891,0.286304028,0.368202289,0.543028076,0.610666125,0.13321304,0.070117288,0.097563081,0.156861594,0.178187827,0.427749017,0.248800491,0.328193126,0.500313366,0.601550494,0.66261321,0.369220563,0.507749662,0.839845873,0.966717578,0,0,0,0,0,0.457471675,0.345761503,0.391653057,0.520578075,0.569759432,0.414630607,0.250129157,0.34331118,0.495043492,0.588743681,0.126299529,0.023801375,0.066055623,0.184621741,0.226678988,0,0,0,0,0,2.1866389,1.301470565,1.683005039,2.668754113,3.119851414,0.938829628,0.928093833,0.932858934,0.945845276,0.950062398,0.061170372,0.049937602,0.054154724,0.067141066,0.071906167,0,0,0,0,0,0,0,0,0,0,0.008858441,0.007315506,0.008000217,0.009790217,0.010538832,0.271448405,0.056525388,0.128655292,0.40987639,0.560477692,0.146222337,0.049309531,0.090174088,0.215860974,0.273642865,0.579133822,0.278018225,0.431413148,0.701152923,0.823814923,0,0,0,0,0,5.56799078,2.143010018,3.659506068,7.293092915,8.781547089,0.125429753,0.016001501,0.065063824,0.192317467,0.246618678,0.870538822,0.74953915,0.803405183,0.929433388,0.981665938,0.004210955,0.000388215,0.001999025,0.006642416,0.008211817,0,0,0,0,0,0.72742881,0.385190289,0.532914553,0.984522075,1.161003053,0.626737513,0.37569909,0.495090451,0.758808607,0.872025726,0.252216398,0.017806637,0.105737344,0.383691105,0.514052196,0.106820079,0.018178609,0.059093775,0.174015594,0.245465507,0,0,0,0,0,2.242805439,1.337548115,1.754761712,2.665593473,2.9928302
pmb4_zam23,NaN,0.426193871,0.278465723,0.347804944,0.517212838,0.591765831,0.125904325,0.069565958,0.093863718,0.156697947,0.177973529,0.446801273,0.258207806,0.362017452,0.529586974,0.613901581,0.650626606,0.376071828,0.495737509,0.822132984,0.963289413,0,0,0,0,0,0.444928626,0.345888214,0.39464975,0.51398491,0.56659645,0.423066397,0.260644164,0.347852828,0.488443258,0.570840747,0.128421812,0.023053673,0.070147825,0.183660658,0.228522774,0,0,0,0,0,2.114396811,1.259880208,1.66546068,2.649366143,3.069427431,0.938429027,0.928025384,0.932578273,0.944636597,0.949472376,0.061570973,0.050527624,0.055363403,0.067421727,0.071974616,0,0,0,0,0,0,0,0,0,0,0.008896679,0.007286773,0.007973248,0.009806576,0.010507527,0.273919828,0.045105921,0.131984375,0.42527672,0.558190668,0.156985791,0.048956064,0.094833184,0.209177818,0.268796722,0.576208992,0.264551078,0.434255819,0.69336147,0.825767318,0,0,0,0,0,4.767689853,2.188294104,3.383451353,6.701428406,8.577851524,0.124652479,0.017883173,0.060661876,0.197337896,0.244960622,0.871582364,0.750919679,0.799988719,0.93360948,0.979512486,0.004174479,0.000346229,0.002241692,0.006669567,0.008326534,0,0,0,0,0,0.761202246,0.400108426,0.558592187,0.974330008,1.191499134,0.639958869,0.383553313,0.507277898,0.757363538,0.874720888,0.24414486,0.027576734,0.135995032,0.381660557,0.542559567,0.090864492,0.017797818,0.049390319,0.149462526,0.225585235,0,0,0,0,0,2.208459124,1.359049273,1.762323615,2.650881122,3.014808139
sc7_zam23,NaN,0.444668219,0.27964399,0.350187028,0.519667128,0.597912765,0.122416551,0.070266565,0.097268142,0.152074197,0.176378987,0.424467978,0.269372572,0.348663763,0.531360809,0.610357345,0.667253959,0.363634331,0.494911611,0.819491711,0.963608987,0,0,0,0,0,0.451014164,0.341747336,0.388921818,0.50772968,0.565567953,0.423993891,0.260099827,0.354008816,0.498353878,0.597985863,0.124846462,0.01848454,0.064286488,0.187138587,0.226997619,0,0,0,0,0,2.126647681,1.273714372,1.656646052,2.663396135,3.12267996,0.940021272,0.928587332,0.933362188,0.946229873,0.950250189,0.059978728,0.049749811,0.053770127,0.066637812,0.071412668,0,0,0,0,0,0,0,0,0,0,0.008972428,0.007311662,0.008166882,0.009889207,0.010557633,0.217176908,0.044719398,0.114154528,0.372455082,0.556592335,0.152765846,0.047372969,0.095915155,0.210347655,0.266261587,0.614835795,0.292362851,0.473429865,0.733387968,0.849348579,0,0,0,0,0,4.433629325,2.055405768,3.092510658,6.061826606,8.436071178,0.104286117,0.013300064,0.055955953,0.159086871,0.235437449,0.89203173,0.764089667,0.835079238,0.940795204,0.983279429,0.00483836,0.000536534,0.002440875,0.006638473,0.008419306,0,0,0,0,0,0.732883581,0.377377517,0.53127258,0.939904968,1.175126544,0.718762223,0.455309508,0.619430061,0.812934871,0.921174623,0.175032408,0.017560157,0.082111215,0.280031573,0.46066401,0.078306667,0.015063905,0.038916988,0.134079549,0.227126619,0,0,0,0,0,2.430761356,1.492929306,2.047900534,2.759268456,3.013069329
sc5_zam23,NaN,0.431637351,0.271703396,0.343796344,0.519002238,0.610858366,0.124551595,0.067519839,0.094589999,0.155745348,0.178068593,0.442710685,0.248302874,0.355642314,0.532552159,0.614155459,0.635862959,0.365564453,0.471478676,0.814400649,0.957496522,0,0,0,0,0,0.447011942,0.341056535,0.387912532,0.510205883,0.564149684,0.41970769,0.256472584,0.348921133,0.492434266,0.594667178,0.131501142,0.019464696,0.068621695,0.188389766,0.226816923,0,0,0,0,0,2.065625582,1.262991713,1.577140378,2.602645809,3.078501775,0.938509848,0.9278462,0.932816819,0.944933458,0.949637021,0.061490152,0.050362979,0.055066542,0.067183181,0.0721538,0,0,0,0,0,0,0,0,0,0,0.008916839,0.007369901,0.008082808,0.009877112,0.01053504,0.250127009,0.042976579,0.125194102,0.429948463,0.561803306,0.158018175,0.052705736,0.098767462,0.222214123,0.269433615,0.597020297,0.254139782,0.425138543,0.698953883,0.821577093,0,0,0,0,0,4.75024833,2.183363365,3.214025327,6.685569464,8.455456142,0.105488419,0.007861522,0.043285643,0.160963508,0.231398898,0.89137659,0.764361644,0.833965426,0.953120258,0.988788534,0.004386476,0.000426117,0.002205252,0.006659708,0.008338712,0,0,0,0,0,0.693678662,0.38390195,0.525298831,0.940571591,1.150887668,0.713067973,0.447491933,0.59286834,0.79345752,0.912178421,0.190740189,0.021375334,0.089334222,0.306875105,0.473471818,0.07911665,0.014012053,0.042058435,0.136826955,0.227502274,0,0,0,0,0,2.416092044,1.462262082,2.010342102,2.769381386,3.036747634
sc1_zam23,NaN,0.451079792,0.275233245,0.348954592,0.536443827,0.607499339,0.124443239,0.068874469,0.092371089,0.155550392,0.177973667,0.425410141,0.256374154,0.341586244,0.526320356,0.618263878,0.686881678,0.382180155,0.505664378,0.827801381,0.957002288,0,0,0,0,0,0.455434,0.343787792,0.400814095,0.52587613,0.571452799,0.415363845,0.243273948,0.334581821,0.483569587,0.580549846,0.129100222,0.016627449,0.068688316,0.190190752,0.230806386,0,0,0,0,0,2.187780994,1.261534099,1.645051627,2.709919119,3.11406572,0.939305624,0.928083923,0.933117405,0.944962987,0.949226956,0.060694376,0.050773044,0.055037013,0.066882595,0.071916077,0,0,0,0,0,0,0,0,0,0,0.008953032,0.007313698,0.008094456,0.009931989,0.010533753,0.088315812,0.028222381,0.054442221,0.146892704,0.244111145,0.114710463,0.047361094,0.076004551,0.17795516,0.255822526,0.764436927,0.628809596,0.703786316,0.8280449,0.885808526,0,0,0,0,0,2.285324179,1.949040185,2.078728645,2.621634577,3.157073557,0.121525376,0.009955767,0.057239399,0.183988694,0.246754541,0.875229788,0.749012534,0.811790961,0.937930098,0.98551909,0.004130017,0.000425297,0.001861847,0.006751921,0.008388295,0,0,0,0,0,0.708493264,0.389382216,0.510706145,0.924185822,1.15647887,0.69607427,0.384629855,0.526103519,0.81369626,0.918283924,0.211943009,0.015411315,0.089467055,0.382751845,0.526443489,0.07206411,0.014306046,0.038896885,0.134774646,0.22594804,0,0,0,0,0,2.741544122,2.046438525,2.503427532,2.941173442,3.054242883
lawis_river_zam23,NaN,0.549019521,0.412573626,0.500444727,0.594203264,0.618607397,0.139626212,0.074823527,0.108887585,0.16364784,0.179296524,0.319462419,0.220302362,0.275084542,0.373639012,0.450412902,0.891854664,0.693793516,0.822045178,0.95092049,0.99287005,0,0,0,0,0,0.453610099,0.343348764,0.394150421,0.516726308,0.570041277,0.458728929,0.287758797,0.392513728,0.537607723,0.61321571,0.069621922,0.010610724,0.032855985,0.129464514,0.198816929,0,0,0,0,0,2.526449877,1.347299811,1.957292948,2.919546282,3.134738623,0.93862717,0.927926518,0.933543877,0.945303688,0.950098415,0.06137283,0.049901585,0.054696312,0.066456123,0.072073482,0,0,0,0,0,0,0,0,0,0,0.00889359,0.007307328,0.008013791,0.009817046,0.010501702,0.35296086,0.057433568,0.200080793,0.487866432,0.573926321,0.165825689,0.055712488,0.100736216,0.231108075,0.270243867,0.496677521,0.216225911,0.347049073,0.638936603,0.794691199,0,0,0,0,0,6.410255338,2.576009054,4.68240314,7.96111922,8.808326756,0.114959372,0.01155571,0.055430115,0.176381539,0.235039445,0.879106146,0.759683533,0.820185832,0.941096667,0.982550544,0.004550547,0.000470383,0.002374561,0.006855179,0.008392497,0,0,0,0,0,0.842520926,0.405139314,0.597113019,1.062197703,1.202906112,0.63576152,0.422820943,0.548879814,0.713088719,0.788050561,0.145442701,0.013173969,0.071687622,0.24167952,0.363760499,0.219485464,0.132328597,0.185439029,0.246003503,0.26123068,0,0,0,0,0,1.71107867,1.292404795,1.473899606,2.167163203,2.753741039
masinloc_river_zam23,NaN,0.546864988,0.418019202,0.503419701,0.58936252,0.616268158,0.145010326,0.081255097,0.116398583,0.164128157,0.181258514,0.315458321,0.23046033,0.270260685,0.360696347,0.441196528,0.907535086,0.71673869,0.841918134,0.958316549,0.991836925,0,0,0,0,0,0.44586795,0.351339348,0.398368646,0.508667477,0.566989746,0.46976336,0.295821678,0.395257912,0.533825905,0.598609306,0.076788172,0.01073704,0.031693768,0.125887498,0.210414827,0,0,0,0,0,2.565247135,1.349259935,2.03159712,2.912787175,3.151715131,0.938602851,0.927808387,0.93301848,0.944565121,0.949666816,0.061397149,0.050333184,0.055434879,0.06698152,0.072191613,0,0,0,0,0,0,0,0,0,0,0.009007088,0.007282618,0.00809137,0.009782961,0.010477644,0.356712458,0.062427059,0.201343003,0.487578683,0.579116825,0.180382351,0.060974868,0.125973579,0.225854972,0.27053655,0.469004665,0.221831961,0.343628659,0.626948614,0.789761051,0,0,0,0,0,6.213623525,2.550153396,4.66116303,7.814296282,8.795504838,0.112160148,0.012573715,0.059423259,0.170466744,0.235394497,0.883819793,0.760851006,0.825548129,0.935954752,0.983984188,0.004210298,0.000442122,0.002088879,0.00618563,0.00817948,0,0,0,0,0,0.828230963,0.37549188,0.608976295,1.061266166,1.202123883,0.673443676,0.432031253,0.576520692,0.737043009,0.807056561,0.115874073,0.008431722,0.053323893,0.211835812,0.357706143,0.209505202,0.111512943,0.177567592,0.241271716,0.260373892,0,0,0,0,0,1.742331882,1.272218837,1.470493327,2.124080947,2.720523355
salasa_river_zam23,NaN,0.421047706,0.278662663,0.342478139,0.512998677,0.595807184,0.123625331,0.068941649,0.090747106,0.154509373,0.178841172,0.453067542,0.282259423,0.361983353,0.533562471,0.608104274,0.633447994,0.370086072,0.471056823,0.80703135,0.943684108,0,0,0,0,0,0.452547237,0.345614368,0.394864283,0.514000774,0.569788782,0.415019807,0.24607079,0.333190939,0.492899816,0.584356071,0.141078369,0.017157664,0.071268203,0.188427051,0.227308328,0,0,0,0,0,2.137250305,1.266505669,1.617824833,2.647466794,3.099381983,0.938730356,0.927911171,0.932470142,0.945415348,0.950042418,0.061269644,0.049957582,0.054584652,0.067529858,0.072088829,0,0,0,0,0,0,0,0,0,0,0.008977821,0.007314366,0.008105218,0.009802541,0.010537138,0.256359282,0.041740922,0.141079065,0.399730004,0.550937153,0.147778131,0.054977583,0.093135352,0.210100198,0.265543503,0.577966126,0.292797017,0.444728369,0.696404384,0.852819001,0,0,0,0,0,4.508165063,2.121453376,3.201128463,6.382044046,8.39058855,0.116341104,0.013930867,0.063569644,0.187823187,0.244646409,0.87906777,0.750596705,0.807697316,0.931784079,0.982975606,0.003884708,0.000302901,0.001814076,0.006638489,0.008292581,0,0,0,0,0,0.733277327,0.377843106,0.503737386,0.983694285,1.182745246,0.641135977,0.374989128,0.500135642,0.769431273,0.901641079,0.259129741,0.025025143,0.125737925,0.381843699,0.51974815,0.084707728,0.015408165,0.045759224,0.136193575,0.228030161,0,0,0,0,0,2.381057981,1.476420415,1.91721564,2.759163319,3.020395864
bagsit_river_zam23,NaN,0.446778368,0.278945786,0.353609153,0.544904843,0.603113634,0.118071758,0.068559582,0.09125544,0.155487571,0.178771418,0.430998051,0.252064153,0.336081969,0.526660179,0.622383792,0.692563982,0.364748292,0.516133678,0.845087417,0.968669287,0,0,0,0,0,0.456599799,0.345811703,0.39334541,0.516140535,0.571399207,0.404392744,0.247290688,0.342583174,0.467120588,0.588604732,0.143839102,0.017128125,0.0777482,0.196584246,0.229989639,0,0,0,0,0,2.159237804,1.226849644,1.563984845,2.657562188,3.085172349,0.938201804,0.927992532,0.932621658,0.944962567,0.94969679,0.061798196,0.05030321,0.055037433,0.067378342,0.072007468,0,0,0,0,0,0,0,0,0,0,0.008851587,0.007380946,0.008155327,0.009790429,0.010517019,0.231830315,0.042178327,0.11376994,0.381488878,0.536035017,0.154545215,0.050394742,0.089838562,0.222866479,0.271802158,0.604217548,0.298739924,0.484748208,0.714811969,0.822550826,0,0,0,0,0,4.062449157,2.059053654,2.817844175,5.72427598,7.990239496,0.117959594,0.01514845,0.061307064,0.179646954,0.246368249,0.878133455,0.747144101,0.814409199,0.935259029,0.980382982,0.004032913,0.000267059,0.001917214,0.006425295,0.008310746,0,0,0,0,0,0.725181734,0.383102284,0.535552511,0.971957229,1.158026173,0.635018671,0.401550317,0.524862868,0.768725596,0.899251375,0.259255797,0.025795808,0.136579441,0.370512504,0.509168269,0.086167295,0.016573004,0.048673988,0.143564545,0.226818072,0,0,0,0,0,2.456743404,1.548003497,2.04447647,2.815852859,3.040806727
bucao_river_zam23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
maloma_river_zam23,NaN,0.432465505,0.282275821,0.349801695,0.526843859,0.598955323,0.120994619,0.069352774,0.092019891,0.152556198,0.178058426,0.436889703,0.270880114,0.350332943,0.520367366,0.605689128,0.654144685,0.377150186,0.489486898,0.829234576,0.960768617,0,0,0,0,0,0.454318676,0.345751905,0.40048796,0.516022312,0.574877192,0.418043393,0.249767099,0.339926568,0.48086216,0.581581287,0.130999033,0.018841112,0.067205314,0.190397859,0.224718454,0,0,0,0,0,2.087168636,1.248880847,1.577244849,2.645904384,3.092221069,0.937869578,0.928404555,0.932372903,0.945284559,0.94952595,0.062130422,0.05047405,0.054715441,0.067627097,0.071595445,0,0,0,0,0,0,0,0,0,0,0.008841823,0.007363591,0.008069852,0.009724541,0.010612147,0.241226823,0.040536677,0.120303441,0.375188901,0.539605165,0.145369268,0.051246881,0.098070835,0.212964446,0.263913781,0.599340117,0.303227688,0.470741061,0.715829614,0.838266688,0,0,0,0,0,4.17758157,2.127812032,2.834319088,6.032354641,8.362658897,0.111268766,0.012756775,0.057517629,0.180144767,0.244083359,0.88316777,0.750196754,0.815603489,0.938383964,0.984030287,0.004700115,0.000436795,0.002145022,0.006889942,0.008243257,0,0,0,0,0,0.758721899,0.39427382,0.526306047,1.013106823,1.17546317,0.622935846,0.384323348,0.509781648,0.752780025,0.877770837,0.265330117,0.028417513,0.142205914,0.405398007,0.53509037,0.082053326,0.016823823,0.040141877,0.140051558,0.224570283,0,0,0,0,0,2.354696812,1.426014134,1.89932891,2.729184269,3.000740185
bulsa_river_us_zam24,NaN,0.421549363,0.274732624,0.339554083,0.535674685,0.603911634,0.127521714,0.071310769,0.093308836,0.156495232,0.17566905,0.446620893,0.247008758,0.350925498,0.532128916,0.616282461,0.67608053,0.37457068,0.493844235,0.839461068,0.959562917,0,0,0,0,0,0.460873894,0.346167115,0.399344827,0.521195797,0.565832109,0.407164493,0.257078991,0.344756534,0.474810284,0.566055257,0.139659229,0.017628116,0.072952968,0.188931083,0.227298655,0,0,0,0,0,2.045038424,1.257187815,1.533945025,2.621667591,3.084259896,0.938751658,0.927976243,0.932942868,0.944243492,0.949850713,0.061248342,0.050149287,0.055756508,0.067057132,0.072023757,0,0,0,0,0,0,0,0,0,0,0.008831728,0.007369863,0.008117193,0.009649112,0.010474359,0.214630844,0.041330496,0.119222585,0.367245768,0.537429771,0.141925865,0.05005898,0.088600464,0.200606157,0.27093991,0.621319734,0.296275744,0.476734443,0.731971499,0.85357695,0,0,0,0,0,3.894912981,2.126024876,2.978637846,5.597734697,8.142061038,0.132053798,0.016457895,0.065562259,0.197549619,0.247372383,0.863826531,0.746681493,0.797364654,0.929869163,0.980775272,0.004382896,0.000347431,0.001856238,0.006599284,0.008327204,0,0,0,0,0,0.751601519,0.37435936,0.525804853,1.004833342,1.177955774,0.637762694,0.383585984,0.511126049,0.78868914,0.908767693,0.259875835,0.023488973,0.119829655,0.381346749,0.531645257,0.074805964,0.013351202,0.037137017,0.135899542,0.236817832,0,0,0,0,0,2.478024974,1.516176802,2.008460243,2.789038819,3.033100709
camiling_river_us_zam24,NaN,0.444742611,0.278016763,0.354030527,0.530647702,0.606504471,0.123950115,0.070373385,0.095380974,0.154641766,0.179693283,0.429113024,0.245165159,0.344953479,0.522695461,0.60461358,0.666450233,0.376707818,0.493344444,0.830297126,0.959214189,0,0,0,0,0,0.456527912,0.343343793,0.393492013,0.521515393,0.563959165,0.413291273,0.252288874,0.345041539,0.476048504,0.581588343,0.132648382,0.021033026,0.078024412,0.190770565,0.228440287,0,0,0,0,0,2.161677598,1.265689688,1.625653834,2.707966738,3.104800325,0.939033612,0.927907265,0.93293437,0.945380069,0.949958649,0.060966388,0.050041351,0.054619931,0.06706563,0.072092735,0,0,0,0,0,0,0,0,0,0,0.008911752,0.007331,0.00812309,0.009839728,0.010491095,0.242159814,0.044466539,0.133282778,0.36317457,0.564640232,0.153091941,0.051684512,0.093109882,0.214184356,0.262555587,0.607158888,0.282286778,0.46060718,0.712405339,0.857519321,0,0,0,0,0,4.773268918,2.181312613,3.097255159,6.523576295,8.686793856,0.120526439,0.015303572,0.07068093,0.187278339,0.249178043,0.87654958,0.747539089,0.808505607,0.925441836,0.978865309,0.004538933,0.00042829,0.002090478,0.006474569,0.00836633,0,0,0,0,0,0.753776424,0.377375416,0.519457717,0.996219684,1.195067547,0.657092062,0.380313934,0.503990189,0.783971141,0.906952398,0.237530426,0.018167165,0.116259862,0.392188871,0.541232206,0.089881449,0.014275926,0.044326467,0.147351114,0.241617525,0,0,0,0,0,2.384431824,1.462383209,1.942479028,2.761136259,3.020706415
