sample_id,Ca,Mg,Na,Cl,F_Ca_prec,F_Ca_prec_pct25,F_Ca_prec_pct75,F_Mg_prec,F_Mg_prec_pct25,F_Mg_prec_pct75,F_Na_prec,F_Na_prec_pct25,F_Na_prec_pct75,F_Cl_prec,F_Cl_prec_pct25,F_Cl_prec_pct75,F_Ca_bslt,F_Ca_bslt_pct25,F_Ca_bslt_pct75,F_Mg_bslt,F_Mg_bslt_pct25,F_Mg_bslt_pct75,F_Na_bslt,F_Na_bslt_pct25,F_Na_bslt_pct75,F_Cl_bslt,F_Cl_bslt_pct25,F_Cl_bslt_pct75,F_Ca_carb,F_Ca_carb_pct25,F_Ca_carb_pct75,F_Mg_carb,F_Mg_carb_pct25,F_Mg_carb_pct75,F_Na_carb,F_Na_carb_pct25,F_Na_carb_pct75,F_Cl_carb,F_Cl_carb_pct25,F_Cl_carb_pct75,F_Ca_slct,F_Ca_slct_pct25,F_Ca_slct_pct75,F_Mg_slct,F_Mg_slct_pct25,F_Mg_slct_pct75,F_Na_slct,F_Na_slct_pct25,F_Na_slct_pct75,F_Cl_slct,F_Cl_slct_pct25,F_Cl_slct_pct75,F_Ca_umfc,F_Ca_umfc_pct25,F_Ca_umfc_pct75,F_Mg_umfc,F_Mg_umfc_pct25,F_Mg_umfc_pct75,F_Na_umfc,F_Na_umfc_pct25,F_Na_umfc_pct75,F_Cl_umfc,F_Cl_umfc_pct25,F_Cl_umfc_pct75,F_Ca_clay,F_Ca_clay_pct25,F_Ca_clay_pct75,F_Mg_clay,F_Mg_clay_pct25,F_Mg_clay_pct75,F_Na_clay,F_Na_clay_pct25,F_Na_clay_pct75,F_Cl_clay,F_Cl_clay_pct25,F_Cl_clay_pct75,F_norm_prec,F_norm_25_prec,F_norm_75_prec,F_norm_bslt,F_norm_25_bslt,F_norm_75_bslt,F_norm_carb,F_norm_25_carb,F_norm_75_carb,F_norm_slct,F_norm_25_slct,F_norm_75_slct,F_norm_umfc,F_norm_25_umfc,F_norm_75_umfc,F_norm_clay,F_norm_25_clay,F_norm_75_clay
bulsa_river_us_zam22,456.509805878537,571.569635877392,297.65,36.1041378726765,0.0537684618002733,0.0410807614275651,0.0720726428738512,0.011631523423977,0.00897215708075539,0.0157531544702766,0.0801460686088767,0.0605742357922525,0.105834842854145,0.999999889900916,0.999999844842493,0.999999929721074,0.479229546119346,0.405795510500214,0.572300672596056,0.345476949207917,0.275470627412358,0.413436026355799,0.206585519416133,0.0979730849420063,0.30549748705181,0,0,0,0.799748284383582,0.498148513381246,1.14378768284231,0.0410820824300297,0.024854266049308,0.0589854613285275,0,0,0,0,0,0,0.362030566750735,0.164022462481191,0.751112693096727,0.149820448099624,0.0852069460086331,0.245737608377537,0.995788139268122,0.843357761762604,1.16041161533325,0,0,0,0.127686373983021,0.0592880264271418,0.240238634774972,0.736082236874648,0.56905044076144,0.921884610575083,0.00651935082864907,0.00353887905511218,0.0107547767878944,0,0,0,-1.01202712578315,-1.20530333463067,-0.78778532232355,-0.335788575070548,-0.510891918272265,-0.150178100241499,-0.299453890717116,-0.452760886444752,-0.154256450061695,0,-0,-0,0.0419094974355826,0.0331485726299992,0.0557683849094097,0.372515915195886,0.328027282205472,0.405333965223518,0.292839813784255,0.181380116257265,0.418761129254939,0.427244822120562,0.325578955368713,0.597227209375345,0.363281710385643,0.285086290449932,0.460863343865031,-0.570007117691557,-0.606577222197955,-0.504180320415863
camiling_river_ds_zam22,510.966116073656,894.11643694713,258.27,94.6323301272107,0.121212389354308,0.0924669481194808,0.161602462832186,0.0203517685957716,0.01502884993442,0.0273655033330119,0.250497940913282,0.193285921289208,0.334422508204488,0.999999950241915,0.999999927981317,0.999999967798722,0.529685321333652,0.446264322442708,0.605997449767988,0.277270213887001,0.205203504743845,0.340835575573672,0.267825900920831,0.135081408456482,0.394650942096623,0,0,0,0.919952331312051,0.554951385695474,1.27831023915798,0.0332851032115375,0.0213558868697939,0.0477002029648631,0,0,0,0,0,0,0.268519753158097,0.114388878768566,0.485891552328464,0.0679499985802963,0.0373345073225894,0.123482061363071,0.903328229825573,0.668284727463075,1.20778864921812,0,0,0,0.211107011592302,0.086620582594084,0.355327452615356,0.848932679327836,0.692327299525501,1.02881621975309,0.0141365331409099,0.00678866661332202,0.0221898997779734,0,0,0,-1.21827936305896,-1.41042334650368,-0.901377411186951,-0.28539554094916,-0.423350708112841,-0.134164666274933,-0.456970469970523,-0.790734303578525,-0.228717360289309,0,-0,-0,0.0868064966408667,0.0689727579674271,0.116419883438697,0.363777367914968,0.321052927360568,0.397921307263308,0.300257654662941,0.182179357470896,0.418167657335097,0.268340943670578,0.19162547162708,0.399800632442069,0.524903083758175,0.430217534900151,0.644441905418415,-0.60430788334274,-0.637673401026521,-0.553811554741426
malabobo_river_zam22,560.432157293278,739.189467187821,247.18,47.527712746453,0.0564126886395012,0.0448697394408916,0.0760500210422999,0.0117211918385906,0.00852765682092205,0.0158897920962206,0.117379994333106,0.0924327281123612,0.166914158616909,0.999999898773575,0.999999855437735,0.999999936495067,0.46320656863847,0.3962272120949,0.535981068288274,0.315911408332736,0.251821940709717,0.389615294553171,0.309661831580682,0.150420010709214,0.412202206372577,0,0,0,0.904915411326914,0.591145785590114,1.19548410825834,0.0440211499015304,0.0288951270675895,0.0594167631558977,0,0,0,0,0,0,0.240588123519906,0.0914153115504,0.501631744518937,0.0964846149229635,0.0558236046669023,0.153793174024377,0.94411662500783,0.76678351119645,1.20536279121192,0,0,0,0.142499085626643,0.0668763744146507,0.246439589850326,0.785596482201355,0.624992384302409,0.943826923466862,0.0106608665899444,0.00492074355927625,0.0173625664755828,0,0,0,-0.952436085798194,-1.10545366616605,-0.710737219535207,-0.276421360789947,-0.425781953360141,-0.133992923413391,-0.384617220893323,-0.645479211505259,-0.191390835381471,0,-0,-0,0.0455578999116227,0.0365486194273649,0.0616085104582753,0.372317555705823,0.339827215064079,0.403879438834105,0.348745996902137,0.228035468778001,0.461782197128409,0.295970150529441,0.211970544814739,0.435111979714587,0.42394511283425,0.343429797268136,0.520370801370811,-0.548242079099046,-0.598731791801352,-0.479122244166483
bayaoas_river_zam22,603.43580018963,792.552972639375,216.23,65.8618452599216,0.0734030603215654,0.0580611580276411,0.0979156051989392,0.0156426242102177,0.0116398720188963,0.0210655051604071,0.200241223307453,0.15303091643289,0.259261810884332,0.999999927752318,0.99999989855968,0.999999953889616,0.44006980181299,0.367462148316665,0.500186059635881,0.317626985192396,0.245347004112095,0.386060529077244,0.32122470449178,0.164683852547174,0.43279203614813,0,0,0,0.933038305153556,0.666813826716487,1.22447325672276,0.0454256213563344,0.0315674301007388,0.0593635212067918,0,0,0,0,0,0,0.183930101096916,0.0789931591339088,0.381834257104012,0.0691294348640967,0.0381059437002353,0.117560953694477,0.903151903234412,0.667270021811716,1.16904387439598,0,0,0,0.153181899083789,0.0684388280744828,0.250367167459598,0.803894912308997,0.649569196614976,0.983808412257272,0.0144082638189715,0.00696073903347087,0.0220212111545636,0,0,0,-0.928346916035754,-1.09330374443754,-0.654998726960972,-0.291026296738433,-0.43910447893388,-0.147802265419327,-0.431735788747497,-0.730450937723974,-0.23430625261295,0,-0,-0,0.0629481789194428,0.0490888199417934,0.0835731427116844,0.366976229264296,0.328753730689001,0.401521237540603,0.373409478022603,0.265817485105506,0.488536605113437,0.237878363335248,0.165955937974612,0.345563337488996,0.463129724894321,0.355160883629358,0.572087986320709,-0.553834906292216,-0.591477159295795,-0.483926858044857
dumoloc_river_zam22,756.36259294376,809.07220736474,389.63,61.6308916029673,0.0529149180337975,0.0420460230214275,0.0682730169167646,0.0135473943188423,0.0105058939342072,0.0184180722978859,0.102414420522786,0.078978348538181,0.137038164717844,0.999999905204361,0.999999861033763,0.999999933965111,0.428369213349447,0.359084135728778,0.506459792935302,0.366270220215153,0.297938762270386,0.429736615958911,0.218249517016158,0.113224031004155,0.34941705280168,0,0,0,0.86410165681679,0.573947931667073,1.14519038027602,0.0521918199559332,0.0346108929444848,0.0689825323410279,0,0,0,0,0,0,0.27098332861043,0.118575498935143,0.588576247295485,0.141324555622788,0.0788234504855743,0.221972743765283,0.973657413497864,0.79014852559892,1.18120083319929,0,0,0,0.110908902697591,0.0542884746117888,0.175483365919465,0.69040211592807,0.557669713533475,0.905163062834418,0.00674777212679181,0.00290574850601881,0.0109144171587869,0,0,0,-0.853945358720658,-1.01403262419084,-0.656356952334263,-0.313494025909303,-0.50858758235176,-0.133621223791937,-0.330618239167124,-0.501229573391724,-0.168045584194731,0,-0,-0,0.0466921028266616,0.0371020836548418,0.0613047782945003,0.367190350260924,0.330353311206976,0.402596104874983,0.355950713607016,0.236394485740348,0.471187945127339,0.373178920756513,0.279101109224593,0.53905103896529,0.335807764733935,0.26232044625474,0.431907101223541,-0.540031781235343,-0.58819743460242,-0.464681329557402
mapita_river_zam22,761.203153849993,840.526640608928,297.68,35.6810425069811,0.0320463503739498,0.0240978719521324,0.0421626219511772,0.00799622603523726,0.00577894804068839,0.0103900256572696,0.0791402748753844,0.0586653116105631,0.1090570623668,0.999999840141932,0.999999768015765,0.999999891577461,0.43641520214839,0.368070877903758,0.500834342223745,0.349805515558685,0.275611909796766,0.418928327143914,0.303389453458273,0.173546142823739,0.431061694022142,0,0,0,0.865562840227393,0.585792068496155,1.11562919036347,0.0503962856299954,0.0351344134060151,0.0650617660025467,0,0,0,0,0,0,0.229180535851396,0.0995296476298059,0.477823956252667,0.104436924902953,0.0597949937436761,0.176968020409058,0.961614744607626,0.763951385541564,1.17066641236565,0,0,0,0.10553274335703,0.0514722113455207,0.195341550473803,0.77048368773391,0.621183961738005,0.936419766763058,0.0103398960005892,0.00484398070355459,0.0156119020299706,0,0,0,-0.784033602899535,-0.939462380721965,-0.600624791293159,-0.318945283354197,-0.482114397786011,-0.16530387724568,-0.383220200365858,-0.596813439093876,-0.193529597489418,0,-0,-0,0.0287542252742797,0.0225785424016123,0.0385865391574611,0.382461376720662,0.348203292247722,0.413441252609842,0.369197287675765,0.250106431090137,0.473338440811002,0.303096689906662,0.223182366212977,0.433257555816343,0.385968439905574,0.30896541370568,0.487884185411657,-0.531058614284134,-0.576792957565139,-0.460549662738276
pmb1_zam22,815.110534457807,1766.22094219296,164.79,101.542887766903,0.0808599979448547,0.0616295169904418,0.106874707138555,0.0102682914904782,0.00815828362969267,0.0139789208922235,0.389195057730783,0.297954842654978,0.511590523960751,0.999999917295913,0.99999987477638,0.999999949833151,0.528205576483722,0.38010393135795,0.638653547459465,0.216845050739659,0.143501664185428,0.306339509054221,0.578857085727431,0.37459287296625,0.839642001620519,0,0,0,1.23784139485351,0.821598223670676,1.56864541810271,0.0366160305523343,0.0241995786722863,0.0462929463648058,0,0,0,0,0,0,0.121172898644619,0.0479283232712258,0.278562264508083,0.0279164767853764,0.0133175586635624,0.0563641865609251,1.08091535536467,0.574645235597031,1.79273653222573,0,0,0,0.271447230079095,0.125618334423195,0.466117581112477,0.911020619424212,0.771811700081814,1.01694502935352,0.0452936459625887,0.0247310950792921,0.0711581504443825,0,0,0,-1.35716799568988,-1.59126284847092,-0.936424973432047,-0.205065004462946,-0.308359965535437,-0.105433417926819,-1.30273364343499,-2.04618733530463,-0.564644456105715,0,-0,-0,0.0534471917335365,0.0435077828750405,0.0713384000339213,0.362102817411636,0.253520800659433,0.418659777666949,0.388914882951241,0.260747724356214,0.495770730357622,0.132917881744258,0.0721097068178971,0.210377104326834,0.664935995802011,0.574752641497856,0.773320559098936,-0.623096568740518,-0.660378208241669,-0.550427381028303
pmb2_zam22,1058.7978442038,1924.83028183501,142.17,83.067723464869,0.0526156183294993,0.038859086349614,0.0696299839893531,0.00775939052234599,0.00566960718091254,0.0106794454007951,0.382460301423943,0.291809163827996,0.514420430485428,0.999999886381555,0.999999832678215,0.999999935648821,0.449229629246198,0.312575390566347,0.550161520899289,0.226570923511537,0.128970315241893,0.311975006991216,0.692952616306712,0.41902127144298,1.03937230915431,0,0,0,1.14251693766606,0.831842539192742,1.48553860226705,0.0417232400799597,0.0288908327809172,0.0533400950101379,0,0,0,0,0,0,0.0824619646438794,0.0362276803681756,0.203500792493101,0.0261328206965116,0.0120601939635389,0.0507200332181847,1.15005688092248,0.599039223334326,2.15239574920073,0,0,0,0.232732618923815,0.116596323730804,0.402188176690487,0.916726223881633,0.784652701782757,1.05159549463727,0.0570294679942434,0.0277649790544115,0.0923647300998155,0,0,0,-1.08398065522481,-1.31596825274208,-0.779441360912754,-0.235801295376667,-0.328093077824718,-0.114939270127625,-1.45582094667292,-2.59167613435296,-0.669476746534401,0,-0,-0,0.0400302025605173,0.031734161622089,0.0531442160414931,0.349232631925323,0.237996562832169,0.406583864543776,0.413000633636252,0.301465062616815,0.534174868166028,0.110724767010926,0.0556141195053889,0.192349514695692,0.658445096708754,0.538223797923299,0.759199782624769,-0.601670852335254,-0.643591130060461,-0.503509141068539
pmb4_zam22,1001.90877788313,1782.65788932318,124.71,98.0170930527741,0.0630953526254675,0.0501923650081303,0.0824992116195509,0.0104470073779865,0.00820908959417234,0.0137290571589468,0.497156849211855,0.364214286450416,0.655654783744266,0.999999904312217,0.999999862743602,0.999999944605733,0.4254752959782,0.29335515556142,0.546156849195794,0.210533489970373,0.123255434712717,0.31381351789219,0.696333907242123,0.41829245973614,1.10723743665447,0,0,0,1.15628431630681,0.869042038113828,1.50420349013286,0.0418831610291979,0.031307960290951,0.0553009425999259,0,0,0,0,0,0,0.0748324692913125,0.0261657781187005,0.171395282242846,0.022032598192049,0.0106928582507449,0.0453313647480193,1.16819023322742,0.58557901132734,2.1369442146317,0,0,0,0.249179828411221,0.111345554560903,0.391677437794039,0.936122606816579,0.767856857336333,1.08011065268072,0.0637269298065593,0.0363002588627811,0.0993513194357089,0,0,0,-1.07251530196542,-1.31886743263218,-0.789966264349551,-0.238109074688668,-0.332115636636299,-0.115176863249138,-1.59425416941813,-2.85422116851521,-0.767481112090098,0,-0,-0,0.0494678767991725,0.0398535364707275,0.0647371663763259,0.340416654514135,0.216475951000207,0.413642266857748,0.424027991183328,0.316289065753193,0.553894602648358,0.0974234489083657,0.0462264824304834,0.185298374996782,0.665633322930487,0.53987065793271,0.775974006651136,-0.614993869593159,-0.657361907785313,-0.533930664615811
pmb3_zam22,984.442836468886,1789.77576630323,109.51,92.939948664429,0.0634368613108352,0.0503632749749431,0.0834558194616118,0.0096489830177755,0.00736802204364146,0.0132005752467696,0.546574085290376,0.406746803418897,0.76106374448697,0.999999887698408,0.999999845651156,0.99999993914147,0.447685375517733,0.260993115305826,0.553702500475287,0.201409427164546,0.115664265677364,0.293363526555776,0.799005771475028,0.455240902354599,1.22158967639998,0,0,0,1.12038176671464,0.798888107182656,1.50256045373259,0.0383440524268547,0.0277000478917307,0.0533769036126311,0,0,0,0,0,0,0.0704587445672845,0.0261693627092708,0.193448272528161,0.0242203419860663,0.00972698610606098,0.0522315428493983,1.36925687749513,0.603732404056715,2.45366159846786,0,0,0,0.264248156593237,0.135438879442581,0.417597773248445,0.964765674262731,0.79510920320267,1.11453290594329,0.0707318168347977,0.0391691949630972,0.111229813242942,0,0,0,-1.07951744039706,-1.31131339303193,-0.797568335457887,-0.262158782332031,-0.350887853471487,-0.133566069635918,-2.05826314317896,-3.25293463947965,-0.901638819768542,0,-0,-0,0.0488495376073918,0.038193302463104,0.0642563641239136,0.330438057470721,0.194897298679523,0.404629787927676,0.406915921991477,0.290839933053196,0.54821015521947,0.101120534965269,0.0423394020755533,0.18651057192336,0.691599086320461,0.579315639045296,0.809156157366917,-0.624273571357588,-0.662502956928724,-0.549735216274269
sc7_zam22,60.9436598632666,1283.56305286978,262.42,263.870476405382,2.83367099868993,2.15552466896767,3.84187817010901,0.037970689341151,0.0270548311086674,0.0488301507046549,0.648501682894057,0.512834509176753,0.880943769582189,0.999999778520555,0.999999362249588,0.999999933778277,3.91650892949624,2.77570861080261,4.70635840422739,0.165354218503603,0.102087561607083,0.244643613168569,0.196061058342277,0.0961574028215195,0.321611017439498,0,0,0,2.52626861165,0.800355777331639,4.87431004098098,0.00779240192385642,0.00234265781843469,0.015865257990965,0,0,0,0,0,0,1.13179258150533,0.33960524204792,2.71881390998553,0.0332582112496686,0.012860704806869,0.0688591642314734,0.613727630346274,0.308016322627675,0.958526867430976,0,0,0,2.39068526993291,1.10876977410951,3.97482124568791,0.933702573702061,0.823288636065174,1.05067210052295,0.022634195100152,0.0120708174639194,0.0343981395240761,0,0,0,-14.3392323574571,-16.3142744483908,-11.8421113297679,-0.19838871633988,-0.296064714707237,-0.100544299662903,-0.591004865891495,-0.918743583661104,-0.295516651691597,0,-0,-0,0.243453587242615,0.194464322438737,0.327485919725483,0.331539169166577,0.2305938476786,0.40911552881571,0.101250829600644,0.0321429611108051,0.197642883876173,0.189541248336846,0.0878066246134579,0.305448700861897,0.858113678112332,0.742272429666356,0.968865095963741,-0.797065402126933,-0.873404871003539,-0.735801792902438
lawis_river_zam22,233.694296122561,995.926764040321,120.53,52.0407299805376,0.148228362317776,0.111100379700764,0.19974599658002,0.00952352505592088,0.00733148232670493,0.0132308798605132,0.273344275223916,0.211073680127002,0.379078446040002,0.999999926425892,0.999999887350852,0.99999996096411,0.933659157205738,0.699329170086834,1.1418060499072,0.206606664995739,0.120484903578352,0.282043020545692,0.416510401031692,0.186482456976534,0.614756304841964,0,0,0,1.17136018899993,0.524098983983379,1.88754186264687,0.0176084177453105,0.00792034108057148,0.0280578184399089,0,0,0,0,0,0,0.277446295014108,0.106916697955075,0.634419022687633,0.0360532227987966,0.0180363896358594,0.0659114396290643,0.993206054723262,0.631985756637009,1.50054950783607,0,0,0,0.544131548028993,0.26058724089597,0.858411484443224,0.906891879692336,0.801373978003606,1.02929024539078,0.0380867055068181,0.0198370000264889,0.0539983443533476,0,0,0,-2.52428373294329,-2.9662669698055,-1.67941499173698,-0.187801826582049,-0.282415397889855,-0.10629084450211,-0.817555021641824,-1.33413786205537,-0.326703784019753,0,-0,-0,0.0574503878791651,0.0450056713945975,0.0791558980921251,0.372784430972544,0.272091295430781,0.439240423130473,0.216612586231451,0.0960623210832826,0.346707329940854,0.180449772262498,0.110429770625118,0.284744610283806,0.777154519983073,0.682847445699685,0.873956094899829,-0.664634406236184,-0.707107833432462,-0.582842086095148
masinloc_river_zam22,226.807724936374,684.427072618803,358.42,95.4676722703297,0.267197699227347,0.216107212166499,0.355291271470899,0.0256862278613566,0.0192744975343349,0.0344408735055334,0.16738596444607,0.128722701526699,0.228575283279296,0.999999960270754,0.999999944492197,0.999999977338559,0.830755773283723,0.691311381872438,0.978393653195573,0.259932141813612,0.188033332805845,0.32197929334421,0.139334231394219,0.0632597716367594,0.222296167934379,0,0,0,0.976253932496312,0.461400719367842,1.44720162564519,0.0204661182243028,0.0099535391728437,0.0313273879048377,0,0,0,0,0,0,0.713780084411262,0.280058758225439,1.42229009842783,0.138911295267129,0.0814327293603942,0.218877083627026,0.967281046781178,0.782324513810126,1.13034944934186,0,0,0,0.374640095625353,0.17120686979194,0.575040194713332,0.824147705176194,0.634870014787977,1.0792695246818,0.00809749867139536,0.00429694053487517,0.0119186336580896,0,0,0,-2.51369145232083,-2.87784797645621,-2.0424096637061,-0.304119976258129,-0.492566575585193,-0.133750348559993,-0.296271963061469,-0.449295361845917,-0.16227364808032,0,-0,-0,0.110834393809382,0.0883585239302405,0.145838810207117,0.351096108429675,0.268521825779924,0.380824691627392,0.184130241095673,0.0878411672553019,0.274947729474906,0.48938542285642,0.371300816267459,0.654904406667927,0.508133609685484,0.398432992847892,0.678752607138279,-0.684628812451258,-0.739557383889536,-0.646398761446366
salasa_river_zam22,268.214481760567,1023.61653980662,1505.02,2321.66530335938,3.85276426810159,3.18643207130835,4.68894674908733,0.315017508113709,0.236829964231716,0.390573809086604,0.826413664701522,0.669419206443513,0.970631756871984,0.99999901828838,0.929756810759312,0.999999902145454,0.597707485005152,0.121554874498005,0.842978232936491,0.129073049518647,0.0295767581005504,0.210585231045044,0.0200192802941896,0.00263344535124028,0.0408292018056159,0,0,0,0.719410300550207,0.128054416583848,1.57684431398746,0.0123363269637858,0.00212884391685147,0.0277892651701726,0,0,0,0,0,0,0.680773199607863,0.243220805833301,1.45941875657503,0.107706982446245,0.0493898898737809,0.209338424393604,0.325480046012456,0.155997553974736,0.495038998361365,0,0,0,0.378054195622552,0.204019085597263,0.75500423034373,0.8317675813776,0.543709465776621,1.24932703653873,0.00238070280025876,0.001263672435428,0.00425344874048688,0,0,0,-6.16245814874804,-6.94403216085167,-5.34595336924113,-0.455484100916047,-0.806546439531482,-0.22155785283303,-0.17765113650068,-0.28245044168425,-0.0875709720910813,0,-0,-0,0.947648173852653,0.879243200356731,0.99999962917934,0.126027144119573,0.0264603939718514,0.180234585534334,0.0735292195419653,0.0131195359386024,0.160621185237021,0.326422639143224,0.157202650548876,0.464513282168338,0.341566905761033,0.227483293689744,0.52152199637693,-0.888183445441754,-0.983788015292357,-0.817742310682331
bagsit_river_zam22,160.611806976396,1033.55276692039,125.97,59.0923194087947,0.237697047118108,0.180970055280082,0.323988562603305,0.0103010847099672,0.00766965093451955,0.0136951948061613,0.302643697684757,0.233858291127519,0.382702265763441,0.999999926212069,0.999999884285234,0.999999961751351,1.41359973445533,1.10640356731328,1.69499625296985,0.210866574820399,0.127794624683853,0.287176454583445,0.418439171948554,0.224923069632072,0.626848448432814,0,0,0,1.19730926096261,0.482069961836429,2.15904461538289,0.0118225358042,0.00508681198904326,0.0216350027549626,0,0,0,0,0,0,0.405310757253792,0.147636633938767,0.831327219092982,0.0337969666282029,0.0170281563123003,0.0638930544198816,1.08390566626504,0.67377762850489,1.53398855510045,0,0,0,0.799736297068351,0.399504415702382,1.24909195620669,0.917644444318422,0.807299857122678,1.03524412028152,0.0353004597639627,0.0184715858919087,0.0565324425776977,0,0,0,-3.78902143989525,-4.34998326801479,-2.71319613932784,-0.194697857395747,-0.279493590930641,-0.117260451761213,-0.906277930872601,-1.41253522801429,-0.443626615646981,0,-0,-0,0.0654263669112655,0.0538232201828121,0.0850630623114504,0.395440680417818,0.295172730958913,0.467740796847788,0.155569139729355,0.0625509161582576,0.28151730344136,0.191878979494119,0.11295865038321,0.278665452463384,0.831529845236224,0.728445696840061,0.928844090752676,-0.696295116029068,-0.755887695271949,-0.622207441064035
bancal_river_zam22,8297.32022556016,42813.8243159844,57166.73,90944.3488562322,4.78820163636207,4.05330891455119,5.80913450686752,0.287803407934276,0.21256106981945,0.352274766400627,0.871678344800793,0.703255394570218,1.01591230163763,0.999997486384745,0.92826474595376,0.999999839167739,0.629035273560524,0.0899187048792033,1.01597980383977,0.108653762332937,0.0160516365583563,0.191282230053332,0.0151772833402458,0.00152951606145392,0.038614273299439,0,0,0,0.729058633414026,0.165017505438561,1.74713765862003,0.00930996985973306,0.00209255155163167,0.0221563987112054,0,0,0,0,0,0,0.744179117718078,0.217840333957268,1.72029889802441,0.0933269463304348,0.0426336425100472,0.202796994714998,0.297587624499032,0.114627948886511,0.481081833678076,0,0,0,0.515082327921624,0.239886103652907,1.0225180040026,0.834362391149838,0.563145944925279,1.25363188016553,0.00293025591797106,0.00137014129475802,0.00539580306328243,0,0,0,-7.77307306640631,-8.75731847860371,-6.81927521920163,-0.446182192305917,-0.74111322960156,-0.197148024954656,-0.196431795949587,-0.30178388491427,-0.0924668226570216,0,-0,-0,0.960791108340001,0.897072715417505,0.999998705451583,0.108482340386435,0.015136384680218,0.175338926079567,0.058869925865247,0.0135503107534087,0.141550043074294,0.287947043788677,0.121762574170978,0.458979870258126,0.379387754932086,0.253652320506794,0.579072420854312,-0.912953026626883,-0.986072019905339,-0.839157616103721
bucao_river_zam22,827.6984879485,850.627442912981,1024.09,476.828477138747,0.368192958872144,0.295119888138408,0.49654091929204,0.104038023082697,0.0777752842625721,0.138983782286505,0.299073962477526,0.229265420340064,0.387206658375162,0.999999983588137,0.999999974389251,0.999999993803991,0.403659965239459,0.313317503738922,0.497617370794003,0.351459369725055,0.276234437961079,0.435990877784106,0.0816428146768707,0.0352950144595435,0.135785936037838,0,0,0,0.767490392607051,0.399034900066107,1.10959360721544,0.047490065634002,0.024558851822631,0.0696925556485298,0,0,0,0,0,0,0.470296174561229,0.200908190540014,0.939616030365427,0.247657485189418,0.155925175260096,0.395566939006198,0.780622528247506,0.658670886406517,0.934398301090936,0,0,0,0.0933482454600019,0.0404558245753921,0.174315382092763,0.72240875049284,0.425079978721759,1.07317169846076,0.00240541692208046,0.000974662918972426,0.00457277465010968,0,0,0,-1.27408153852005,-1.47457839299935,-1.07421835793664,-0.553520318897446,-0.891124882602017,-0.242107459803173,-0.206796059953875,-0.292076837982938,-0.108148797013192,0,-0,-0,0.254579175853323,0.208784955140563,0.3384119021741,0.283472014559525,0.221332049031869,0.317049188788012,0.250356892299881,0.129648559435647,0.360817705158144,0.544824573672214,0.407153573141956,0.72489801151287,0.251702988270814,0.153292790713348,0.388822945650839,-0.655467761103621,-0.703675004637695,-0.596451331788631
maloma_river_zam22,280.789959578821,860.481382431599,304.87,91.9527261444729,0.214324665564984,0.159362791443153,0.292934131464255,0.0191423705263597,0.0143507757124418,0.0257489206414994,0.191285158840792,0.147995612391508,0.259158475224841,0.999999955567698,0.999999932074361,0.999999976493324,0.804768461036518,0.684117751009728,0.934319025759274,0.245723661000185,0.171923162545527,0.311160791806601,0.180979499859519,0.0865277337033861,0.287070733935782,0,0,0,0.89060773526999,0.46337990714606,1.43369555253635,0.0186787522889909,0.00944580550466641,0.0302934440196501,0,0,0,0,0,0,0.545179335922631,0.236189869163567,1.06350470129178,0.09718544095863,0.0559310025892832,0.159511708261,0.956948734991502,0.768866182868186,1.18994881643522,0,0,0,0.363812045368019,0.17053831037025,0.648378490430908,0.890602932753475,0.720017760358698,1.09153582345671,0.0126177479293709,0.00641347596178328,0.0190572765859085,0,0,0,-2.17641452005848,-2.52823051258639,-1.72983577144558,-0.308040956456313,-0.418540613452684,-0.150240683576312,-0.378067009809519,-0.602140677132856,-0.185280733890371,0,-0,-0,0.0924223146861694,0.0740598367544428,0.128326367333344,0.362960230114779,0.299797339496614,0.396777045125918,0.185552296602029,0.0959003226657788,0.296879891852948,0.372597213424937,0.272392831044827,0.516528593794603,0.606669029082253,0.487700087173658,0.755115747053369,-0.665380143521124,-0.718384367544522,-0.631684339064885
bulsa_river_us_zam23,447.302759618743,529.088664883769,290.439736514153,57.4078357261727,0.0837823147842502,0.0616753437742176,0.115189209839585,0.0200537752733149,0.0146928740447856,0.0265043969986688,0.129178254943453,0.101532359221667,0.172444145649278,0.999999935236298,0.999999910896536,0.99999996059832,0.468225704675407,0.382753304020644,0.541193542255461,0.353972706649706,0.286552047166021,0.413164185557359,0.175274890233464,0.0791290100160946,0.27919060552829,0,0,0,0.8469871278143,0.555376207601699,1.22188997780107,0.0458449469625615,0.0282288952866191,0.0636237937393893,0,0,0,0,0,0,0.286854136223824,0.13270328241306,0.679865356950052,0.14615567486702,0.0853091592192955,0.239405478074864,0.950204028474591,0.815758142454107,1.13307542435098,0,0,0,0.11416251836457,0.0518543530229579,0.19248247794433,0.724434284622683,0.56631826022685,0.933035047515775,0.00624307700757645,0.00329013787453901,0.00949239604801507,0,0,0,-1.01010962657215,-1.16388706299652,-0.744212876872,-0.330923582720446,-0.50613320164946,-0.165464407048989,-0.300817597745027,-0.443446813230453,-0.154320873502171,0,-0,-0,0.068010083916161,0.0547456796137187,0.0907977836513631,0.361223909499028,0.32070577752881,0.389585008234749,0.319040082682809,0.208918591859554,0.457971528616623,0.402154427854733,0.302386516672899,0.546250165664688,0.343048326563144,0.271421168125171,0.453946161672782,-0.562768033808807,-0.605366393592074,-0.499353572586004
