sample_id,date,prec_Ca,prec_Ca_pct05,prec_Ca_pct25,prec_Ca_pct75,prec_Ca_pct95,prec_Mg,prec_Mg_pct05,prec_Mg_pct25,prec_Mg_pct75,prec_Mg_pct95,prec_Na,prec_Na_pct05,prec_Na_pct25,prec_Na_pct75,prec_Na_pct95,prec_Cl,prec_Cl_pct05,prec_Cl_pct25,prec_Cl_pct75,prec_Cl_pct95,prec_Si,prec_Si_pct05,prec_Si_pct25,prec_Si_pct75,prec_Si_pct95,prec_Sr,prec_Sr_pct05,prec_Sr_pct25,prec_Sr_pct75,prec_Sr_pct95,prec_Sr8786,prec_Sr8786_pct05,prec_Sr8786_pct25,prec_Sr8786_pct75,prec_Sr8786_pct95,bslt_Ca,bslt_Ca_pct05,bslt_Ca_pct25,bslt_Ca_pct75,bslt_Ca_pct95,bslt_Mg,bslt_Mg_pct05,bslt_Mg_pct25,bslt_Mg_pct75,bslt_Mg_pct95,bslt_Na,bslt_Na_pct05,bslt_Na_pct25,bslt_Na_pct75,bslt_Na_pct95,bslt_Cl,bslt_Cl_pct05,bslt_Cl_pct25,bslt_Cl_pct75,bslt_Cl_pct95,bslt_Si,bslt_Si_pct05,bslt_Si_pct25,bslt_Si_pct75,bslt_Si_pct95,bslt_Sr,bslt_Sr_pct05,bslt_Sr_pct25,bslt_Sr_pct75,bslt_Sr_pct95,bslt_Sr8786,bslt_Sr8786_pct05,bslt_Sr8786_pct25,bslt_Sr8786_pct75,bslt_Sr8786_pct95,carb_Ca,carb_Ca_pct05,carb_Ca_pct25,carb_Ca_pct75,carb_Ca_pct95,carb_Mg,carb_Mg_pct05,carb_Mg_pct25,carb_Mg_pct75,carb_Mg_pct95,carb_Na,carb_Na_pct05,carb_Na_pct25,carb_Na_pct75,carb_Na_pct95,carb_Cl,carb_Cl_pct05,carb_Cl_pct25,carb_Cl_pct75,carb_Cl_pct95,carb_Si,carb_Si_pct05,carb_Si_pct25,carb_Si_pct75,carb_Si_pct95,carb_Sr,carb_Sr_pct05,carb_Sr_pct25,carb_Sr_pct75,carb_Sr_pct95,carb_Sr8786,carb_Sr8786_pct05,carb_Sr8786_pct25,carb_Sr8786_pct75,carb_Sr8786_pct95,flsc_Ca,flsc_Ca_pct05,flsc_Ca_pct25,flsc_Ca_pct75,flsc_Ca_pct95,flsc_Mg,flsc_Mg_pct05,flsc_Mg_pct25,flsc_Mg_pct75,flsc_Mg_pct95,flsc_Na,flsc_Na_pct05,flsc_Na_pct25,flsc_Na_pct75,flsc_Na_pct95,flsc_Cl,flsc_Cl_pct05,flsc_Cl_pct25,flsc_Cl_pct75,flsc_Cl_pct95,flsc_Si,flsc_Si_pct05,flsc_Si_pct25,flsc_Si_pct75,flsc_Si_pct95,flsc_Sr,flsc_Sr_pct05,flsc_Sr_pct25,flsc_Sr_pct75,flsc_Sr_pct95,flsc_Sr8786,flsc_Sr8786_pct05,flsc_Sr8786_pct25,flsc_Sr8786_pct75,flsc_Sr8786_pct95,umfc_Ca,umfc_Ca_pct05,umfc_Ca_pct25,umfc_Ca_pct75,umfc_Ca_pct95,umfc_Mg,umfc_Mg_pct05,umfc_Mg_pct25,umfc_Mg_pct75,umfc_Mg_pct95,umfc_Na,umfc_Na_pct05,umfc_Na_pct25,umfc_Na_pct75,umfc_Na_pct95,umfc_Cl,umfc_Cl_pct05,umfc_Cl_pct25,umfc_Cl_pct75,umfc_Cl_pct95,umfc_Si,umfc_Si_pct05,umfc_Si_pct25,umfc_Si_pct75,umfc_Si_pct95,umfc_Sr,umfc_Sr_pct05,umfc_Sr_pct25,umfc_Sr_pct75,umfc_Sr_pct95,umfc_Sr8786,umfc_Sr8786_pct05,umfc_Sr8786_pct25,umfc_Sr8786_pct75,umfc_Sr8786_pct95,clay_Ca,clay_Ca_pct05,clay_Ca_pct25,clay_Ca_pct75,clay_Ca_pct95,clay_Mg,clay_Mg_pct05,clay_Mg_pct25,clay_Mg_pct75,clay_Mg_pct95,clay_Na,clay_Na_pct05,clay_Na_pct25,clay_Na_pct75,clay_Na_pct95,clay_Cl,clay_Cl_pct05,clay_Cl_pct25,clay_Cl_pct75,clay_Cl_pct95,clay_Si,clay_Si_pct05,clay_Si_pct25,clay_Si_pct75,clay_Si_pct95,clay_Sr,clay_Sr_pct05,clay_Sr_pct25,clay_Sr_pct75,clay_Sr_pct95,clay_Sr8786,clay_Sr8786_pct05,clay_Sr8786_pct25,clay_Sr8786_pct75,clay_Sr8786_pct95
sc1_zam23,NaN,0.428760831,0.276679074,0.338521073,0.524117216,0.609067387,0.122161673,0.068543065,0.093084404,0.154382661,0.175780337,0.452138794,0.259191907,0.349592273,0.541912306,0.609674971,0.631373091,0.37920596,0.499430837,0.824746889,0.962554222,0,0,0,0,0,0.013735939,0.002131854,0.007864919,0.018928215,0.022415704,0.709197618,0.709110382,0.709150147,0.70924902,0.709290554,0.447722291,0.345386226,0.386842276,0.517367038,0.569080348,0.420068706,0.251390102,0.3468939,0.483611248,0.570271898,0.139347927,0.027073151,0.086709538,0.185725381,0.227607886,0,0,0,0,0,2.043402393,1.311273432,1.648543216,2.572006187,3.068722044,0.000293091,0.000107679,0.000180534,0.000394745,0.000506973,0.703923922,0.702985746,0.703437654,0.704563573,0.704989123,0.938465646,0.92758189,0.932283379,0.944172258,0.95034565,0.061534354,0.04965435,0.055827742,0.067716621,0.07241811,0,0,0,0,0,0,0,0,0,0,0.008792023,0.007276395,0.007963147,0.009771459,0.010555848,0.001310076,0.001060689,0.001180996,0.00142969,0.001504879,0.709023924,0.708188147,0.708654556,0.709275713,0.709479748,0.077688017,0.026893815,0.045293971,0.122282846,0.209179302,0.108525242,0.04584708,0.070557711,0.168973611,0.235465082,0.787682347,0.65454301,0.727725174,0.845840093,0.902113017,0,0,0,0,0,2.304504176,1.939975293,2.100422115,2.653573422,3.231768927,0.00105361,0.000852939,0.000936336,0.001213488,0.001576015,0.704333787,0.703214262,0.703821642,0.704650408,0.704866035,0.116654613,0.013724303,0.059794313,0.185804079,0.245713578,0.880124514,0.749701671,0.812418014,0.936774737,0.981855293,0.004505057,0.000346775,0.002033584,0.006530848,0.008269814,0,0,0,0,0,0.728509901,0.374526475,0.531845089,0.937163401,1.176983553,0.002631553,0.000313794,0.001561911,0.004151875,0.005770952,0.708381352,0.703520082,0.706945867,0.709178912,0.709703703,0.782573815,0.468375527,0.676436141,0.874543004,0.937343088,0.128786302,0.015413188,0.05577408,0.251832566,0.463451798,0.056508217,0.013075118,0.027218512,0.105725272,0.200593398,0,0,0,0,0,2.739638262,2.139269466,2.476596258,2.931739694,3.06520911,0.002602506,0.001957392,0.002361144,0.002815047,0.0029753,0.707057149,0.706817616,0.706899025,0.707256263,0.707582662
lawis_river_zam23,NaN,0.553682435,0.408857515,0.501498321,0.586909276,0.618395579,0.145788183,0.080481972,0.115593885,0.169051772,0.181640829,0.311680741,0.223519646,0.265070549,0.362768485,0.45026844,0.905218457,0.729428798,0.828675742,0.956930062,0.992295435,0,0,0,0,0,0.000629318,7.85E-05,0.000271275,0.001026023,0.001665732,0.709207289,0.709109042,0.709158315,0.709260807,0.709290751,0.448202,0.34227227,0.383181962,0.503804681,0.568567508,0.483578597,0.310627134,0.40848651,0.555689688,0.621516783,0.058655976,0.009202136,0.027800323,0.112641667,0.199444831,0,0,0,0,0,2.455576666,1.426023272,2.005504523,2.860494721,3.15047468,0.000324864,0.000114544,0.000211213,0.000426667,0.000512777,0.703915728,0.702947661,0.70335754,0.704523165,0.704966599,0.940247217,0.928249233,0.933336189,0.945585413,0.949985182,0.059752783,0.050014818,0.054414587,0.066663811,0.071750767,0,0,0,0,0,0,0,0,0,0,0.009044155,0.007340841,0.008077294,0.009819272,0.010541891,0.001290365,0.001052992,0.001154045,0.001412495,0.001512588,0.708815718,0.708130913,0.708417892,0.709156167,0.709448097,0.369733838,0.053053464,0.213947417,0.501408929,0.585057416,0.180711378,0.05441107,0.107673226,0.231384026,0.26936866,0.471710855,0.200425326,0.335047742,0.626486267,0.798356682,0,0,0,0,0,6.03738106,2.516934093,4.415994289,7.542189114,8.754633555,0.001591462,0.00090293,0.001233609,0.002030741,0.002349127,0.703956483,0.703005828,0.703473901,0.704426549,0.704809222,0.102645225,0.011026827,0.046692675,0.170769338,0.239060768,0.893832843,0.757105837,0.824928494,0.948877331,0.986515199,0.004122794,0.000317145,0.001996281,0.0064612,0.008341189,0,0,0,0,0,0.83029624,0.394936854,0.601800588,1.039430624,1.201616305,0.002902226,0.000761926,0.001807606,0.004289031,0.005742024,0.703984334,0.702412486,0.703203818,0.704972847,0.706403252,0.673033284,0.485035085,0.593278685,0.737305416,0.817606362,0.106273149,0.01030426,0.048172342,0.192479618,0.329942558,0.22020056,0.123273348,0.185265474,0.243503196,0.260451186,0,0,0,0,0,1.830623547,1.282354995,1.538033302,2.251011481,2.910010759,0.0022911,0.000994246,0.00177977,0.002692046,0.002935741,0.705667096,0.703719177,0.704880636,0.706223192,0.706642882
masinloc_river_zam23,NaN,0.565698053,0.428701452,0.515467173,0.591649411,0.615441626,0.146470969,0.078964537,0.115430248,0.164460282,0.18186212,0.304556268,0.227638662,0.264062058,0.349175826,0.426969216,0.918717164,0.747608483,0.855723352,0.963949251,0.995281104,0,0,0,0,0,0.001236169,0.000179587,0.000580941,0.001777952,0.002810066,0.709200563,0.709112015,0.709154092,0.709244492,0.709287271,0.434150575,0.339321786,0.380221991,0.505665737,0.564658514,0.484949362,0.314583502,0.414684928,0.558920695,0.619762368,0.059376187,0.009262723,0.026186991,0.114850075,0.193995196,0,0,0,0,0,2.521650432,1.416040054,2.042007943,2.914879634,3.156430742,0.000305487,0.000107676,0.000205253,0.000424339,0.000507974,0.70397668,0.702954959,0.703452791,0.704490727,0.704977938,0.938629748,0.928023293,0.932319621,0.94478469,0.950146713,0.061370252,0.049853287,0.05521531,0.067680379,0.071976707,0,0,0,0,0,0,0,0,0,0,0.008944524,0.007338066,0.008082641,0.009816261,0.010510083,0.001259284,0.001051032,0.00114785,0.001378932,0.001501069,0.708747325,0.70810002,0.708423712,0.709129969,0.709478117,0.347092607,0.055119053,0.21524402,0.479283919,0.582692037,0.164831908,0.054323311,0.100621234,0.222265427,0.268468437,0.491881946,0.199641804,0.353303948,0.636258363,0.808443334,0,0,0,0,0,6.208506456,2.439492683,4.292419788,7.682209137,8.862260351,0.001632991,0.000916867,0.001225878,0.002061208,0.002351072,0.703945595,0.703007167,0.703505905,0.704447184,0.704812413,0.109813422,0.008562885,0.051322885,0.184331633,0.24005409,0.883445646,0.756764602,0.813443979,0.944375916,0.987342996,0.004503196,0.000514043,0.002121696,0.006654816,0.008222569,0,0,0,0,0,0.858918686,0.413340648,0.632768392,1.040970285,1.196482682,0.002851817,0.000325979,0.00157656,0.004330677,0.005817134,0.70599314,0.702684821,0.704363,0.708053854,0.709420096,0.69973505,0.50428573,0.612221138,0.749332931,0.820177811,0.090195729,0.009206249,0.039587874,0.176475421,0.320364517,0.212569617,0.097751579,0.166422867,0.239103076,0.26005154,0,0,0,0,0,1.73928022,1.267451167,1.446566343,2.167876308,2.746836393,0.002168982,0.000636943,0.001556487,0.00265669,0.002918211,0.7074907,0.7053672,0.706491496,0.708168728,0.708625964
salasa_river_zam23,NaN,0.425375823,0.274052341,0.34248383,0.518285427,0.604312473,0.120536323,0.067618538,0.090370501,0.152328257,0.176944372,0.450462284,0.266088288,0.357768324,0.542262999,0.614179426,0.716435671,0.388017596,0.54173746,0.866717877,0.97715906,0,0,0,0,0,0.00468419,0.000526155,0.002154295,0.007644434,0.014483502,0.709195649,0.70910822,0.709151442,0.709245697,0.709287453,0.444367064,0.343553706,0.391364615,0.51849774,0.568299572,0.423349885,0.251216095,0.350443519,0.481774914,0.568128137,0.136791698,0.025095953,0.084017404,0.18466291,0.223326408,0,0,0,0,0,1.897771554,1.259461478,1.547754772,2.470454523,3.00085205,0.000273535,0.000105551,0.000165917,0.000392052,0.000501709,0.703995964,0.702966721,0.703352443,0.704554675,0.704981538,0.938653116,0.927923761,0.932269968,0.943766483,0.950086969,0.061346884,0.049913031,0.056233517,0.067730032,0.072076239,0,0,0,0,0,0,0,0,0,0,0.008903067,0.007360745,0.008095,0.009761858,0.010465955,0.001269697,0.001048349,0.001131093,0.001393595,0.001509004,0.7087984,0.708127528,0.708417455,0.709176437,0.709459744,0.245950754,0.04142344,0.122278136,0.39210523,0.545892121,0.141670904,0.05102581,0.084943094,0.204586612,0.264081164,0.604680938,0.270235203,0.465362631,0.722284078,0.857299755,0,0,0,0,0,4.426414338,2.123267744,3.098373564,6.218039495,8.229614,0.001570949,0.000916382,0.001191339,0.00202506,0.002360676,0.70398086,0.703012212,0.703405707,0.704469993,0.704850305,0.118705301,0.014069492,0.059788801,0.187491078,0.247447566,0.875378528,0.746764767,0.808704194,0.93687982,0.980983039,0.004518361,0.000491883,0.0020285,0.006697184,0.008239082,0,0,0,0,0,0.74573459,0.400377712,0.536087331,0.973608389,1.177585356,0.001381646,6.85E-05,0.00050667,0.002736263,0.005019789,0.706586954,0.702903216,0.704799492,0.708298455,0.709490248,0.700061102,0.40621364,0.549196821,0.823383778,0.923553743,0.197741697,0.012760771,0.080038163,0.339097324,0.518529778,0.078328169,0.014786081,0.038654373,0.130417805,0.219490258,0,0,0,0,0,2.396206416,1.464641517,2.031938136,2.750424714,3.034333848,0.00245556,0.001251932,0.002033011,0.002749809,0.002973573,0.707411946,0.705659544,0.706735642,0.707996846,0.708597746
bagsit_river_zam23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bucao_river_zam23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
maloma_river_zam23,NaN,0.43097493,0.279958621,0.342849502,0.517259997,0.59970114,0.117546594,0.067502459,0.090286628,0.151967483,0.179198827,0.447928989,0.261511329,0.362908452,0.532776433,0.614575388,0.712929629,0.384545578,0.556994427,0.878138589,0.96662073,0,0,0,0,0,0.002500524,0.00028738,0.001078814,0.004419907,0.008930934,0.709189143,0.70910911,0.709139893,0.709241372,0.709288608,0.438650429,0.343886987,0.383240924,0.503900646,0.564495352,0.424774246,0.26547496,0.35296146,0.497758877,0.586736395,0.131887852,0.018269757,0.069270282,0.186993825,0.221363694,0,0,0,0,0,2.025227347,1.291885309,1.599262822,2.579016266,3.017846707,0.000306303,0.00010809,0.000186621,0.000419307,0.000499996,0.703975376,0.703008198,0.703442474,0.704517417,0.704976728,0.939044019,0.928126906,0.933070056,0.945223316,0.949497857,0.060955981,0.050502143,0.054776684,0.066929944,0.071873094,0,0,0,0,0,0,0,0,0,0,0.008841097,0.00732206,0.00792166,0.009744341,0.010496851,0.001268307,0.00105485,0.001152084,0.001412473,0.001501235,0.708698291,0.708105414,0.708320298,0.709107636,0.70946266,0.25992566,0.045515524,0.133070059,0.394161212,0.53646061,0.151132503,0.052129616,0.096561923,0.217551655,0.269270199,0.572022999,0.308542872,0.448961223,0.698142648,0.829906276,0,0,0,0,0,3.689819063,2.020966278,2.580361283,5.196821704,8.106746971,0.001616211,0.000920414,0.001205781,0.002014646,0.002350299,0.703884821,0.703003362,0.703328098,0.704451641,0.704833875,0.120740106,0.017084768,0.067605255,0.179802428,0.238536355,0.875365634,0.757395698,0.815455835,0.927600525,0.978224316,0.004277017,0.000422499,0.001910911,0.006353226,0.008081996,0,0,0,0,0,0.731468448,0.39451725,0.53523013,0.950202555,1.17660761,0.001965906,0.000239725,0.001078273,0.003377285,0.005386744,0.704284026,0.702458485,0.703168879,0.705550466,0.708002914,0.684678727,0.405919115,0.556420781,0.788506886,0.905825617,0.198153408,0.014227685,0.088074334,0.327595285,0.507080503,0.093653264,0.014463782,0.049283522,0.147891818,0.237867253,0,0,0,0,0,2.55227138,1.533990456,2.108043497,2.835730366,3.042918518,0.002354616,0.001205623,0.001968345,0.002720712,0.002953197,0.705941533,0.704105423,0.70527403,0.706332772,0.706608323
bulsa_river_us_zam24,NaN,0.418091975,0.281078938,0.346303434,0.532289267,0.603064978,0.121533454,0.068626361,0.093187461,0.154541362,0.176183672,0.450534203,0.265216266,0.340443933,0.535063306,0.617457295,0.704564901,0.396793357,0.542166099,0.868042803,0.972977405,0,0,0,0,0,0.004692141,0.000380508,0.001618761,0.008605273,0.01711393,0.709194582,0.709106972,0.709143446,0.7092489,0.709289434,0.464137606,0.346791325,0.393240842,0.516803489,0.569879837,0.412849102,0.255264868,0.336258357,0.482350042,0.580461973,0.131047485,0.019768547,0.068433491,0.190834907,0.226560943,0,0,0,0,0,1.956900066,1.268135435,1.544330138,2.466874884,2.958743493,0.000302637,0.000108494,0.000209873,0.000420108,0.000512527,0.703966508,0.702968931,0.703460729,0.704479521,0.704944326,0.938723101,0.928116082,0.933017688,0.945382317,0.950034219,0.061276899,0.049965781,0.054617683,0.066982312,0.071883918,0,0,0,0,0,0,0,0,0,0,0.008922184,0.007253297,0.007907396,0.009945584,0.010602034,0.001265391,0.001048196,0.001141118,0.00139275,0.001514247,0.708680943,0.708092789,0.708317229,0.709107252,0.709421894,0.260648523,0.040564201,0.138153552,0.386428622,0.528473943,0.149078741,0.050190548,0.094637124,0.211563893,0.262846895,0.593041724,0.309954552,0.458999205,0.695406693,0.849238121,0,0,0,0,0,3.518927159,2.005022798,2.623813573,5.016571371,7.762446107,0.001700585,0.000941761,0.001261197,0.002075918,0.002348358,0.703738279,0.70298648,0.703283083,0.70419169,0.70472201,0.116232655,0.015701622,0.059554319,0.180516835,0.239086378,0.879826916,0.75645382,0.815052765,0.934357685,0.978456335,0.004630673,0.000363282,0.002414593,0.006843613,0.008191278,0,0,0,0,0,0.734917363,0.39240846,0.512961517,0.95637286,1.171741346,0.002272764,0.00018846,0.001090458,0.003852705,0.005521285,0.704110332,0.702381575,0.702995194,0.70544832,0.707486975,0.647535776,0.375971757,0.493700314,0.767734548,0.908007691,0.248190878,0.020097913,0.127201558,0.394385486,0.555540674,0.08960902,0.01363029,0.044013434,0.154862048,0.226731933,0,0,0,0,0,2.645764321,1.678586872,2.25794246,2.890456957,3.054855535,0.002426908,0.001340344,0.00201743,0.002732292,0.002946257,0.705870067,0.704550054,0.705339602,0.706214167,0.706380911
camiling_river_us_zam24,NaN,0.434874909,0.282304852,0.347946172,0.524607,0.595226944,0.123859454,0.067008784,0.092603525,0.150206782,0.177328836,0.441684135,0.268760899,0.357396758,0.524233231,0.610376396,0.721818545,0.41196612,0.559458338,0.855943771,0.98109999,0,0,0,0,0,0.005103968,0.000335646,0.002082059,0.010140141,0.017758045,0.709201196,0.70911056,0.70915042,0.709247321,0.709291586,0.450855934,0.344685926,0.392953935,0.511079286,0.576370867,0.430964273,0.259431283,0.360886329,0.500403226,0.568341069,0.119097743,0.022162246,0.066775473,0.170726262,0.221479081,0,0,0,0,0,1.946436851,1.227994005,1.539366335,2.500794211,3.067232599,0.000297288,0.00011299,0.000186689,0.000400458,0.000501843,0.703844523,0.702984992,0.703323934,0.704526932,0.704966728,0.938174538,0.927629539,0.931523932,0.945261399,0.949604217,0.061825462,0.050395783,0.054738601,0.068476068,0.072370461,0,0,0,0,0,0,0,0,0,0,0.008918015,0.007383633,0.007989203,0.009819047,0.010489646,0.001273643,0.001056415,0.00113601,0.001401048,0.001510266,0.708660395,0.708080088,0.708301433,0.709044416,0.709426809,0.257280942,0.044800539,0.134661708,0.413298205,0.544848105,0.156334768,0.05226632,0.098909153,0.214094369,0.265108569,0.579602546,0.275917945,0.424663335,0.704270225,0.841727868,0,0,0,0,0,4.065617223,2.064441003,2.843094627,5.696123767,8.048569627,0.00163078,0.000948335,0.001321244,0.002027327,0.002350469,0.70381204,0.703028425,0.703363863,0.704308303,0.704801263,0.138197105,0.015659401,0.067005663,0.195469303,0.247144036,0.857488904,0.747192516,0.798258476,0.928487397,0.979482955,0.004359837,0.00039194,0.002316626,0.007019609,0.008401595,0,0,0,0,0,0.726399523,0.38343084,0.532793441,0.956856968,1.159226595,0.001811168,0.000367038,0.001040234,0.002880246,0.00501221,0.70365929,0.702366092,0.702973876,0.704625201,0.706251944,0.626651561,0.379655072,0.498244098,0.733808433,0.880255937,0.259651793,0.030430634,0.134558065,0.39252795,0.530817174,0.097523202,0.020471368,0.054331284,0.160662121,0.249392475,0,0,0,0,0,2.592519709,1.520672891,2.202722243,2.832631761,3.024251059,0.002496445,0.001462895,0.002121038,0.002762771,0.002958526,0.705635861,0.704468036,0.705133998,0.705983926,0.706151783
camiling_river_ds_zam24,NaN,0.423500247,0.277614244,0.344842365,0.516172939,0.600280146,0.120630681,0.06931296,0.093301665,0.148872409,0.174770624,0.451783931,0.268307779,0.356137332,0.532263082,0.621547389,0.721386649,0.395956793,0.555335505,0.880593503,0.971579716,0,0,0,0,0,0.005077417,0.000360963,0.002091931,0.008497087,0.016654474,0.709209449,0.709111896,0.709158484,0.709250989,0.709293517,0.445924195,0.344673414,0.395877026,0.521517231,0.565315555,0.437479254,0.262992195,0.375316842,0.504601829,0.591919994,0.103035421,0.018044306,0.053749085,0.161383669,0.218167809,0,0,0,0,0,1.840058268,1.258522943,1.508757472,2.359073111,3.054841827,0.000312625,0.000113116,0.000204492,0.000436621,0.000514102,0.703871603,0.702936973,0.703306655,0.704423823,0.704989544,0.938862892,0.928122097,0.933364533,0.944416883,0.949890477,0.061137108,0.050109523,0.055583117,0.066635467,0.071877903,0,0,0,0,0,0,0,0,0,0,0.008915637,0.00728681,0.007922616,0.009757393,0.010563368,0.001245762,0.001045349,0.001139416,0.001392383,0.001495553,0.708736518,0.708096077,0.708337,0.709127808,0.709463651,0.25616093,0.03634529,0.14203876,0.413518729,0.543867379,0.15934703,0.053796697,0.099873416,0.219205642,0.269434638,0.570515998,0.287509139,0.431851176,0.698757763,0.843969857,0,0,0,0,0,4.214868844,2.102375453,2.863249773,5.970794736,8.276610726,0.00166352,0.000930138,0.001283361,0.002109154,0.002371982,0.703819516,0.70301547,0.70334302,0.704319024,0.704823383,0.127244112,0.01346327,0.070118676,0.186251985,0.237681628,0.86862781,0.756991645,0.808662624,0.926704416,0.982725035,0.004320145,0.000643743,0.002296465,0.006256233,0.008189805,0,0,0,0,0,0.724118029,0.397081057,0.526066881,0.960720847,1.164858241,0.001656732,0.000264022,0.001040715,0.003037025,0.005363085,0.703937369,0.702376615,0.703028598,0.705091274,0.706591193,0.642107523,0.38203351,0.501796087,0.762061608,0.893428641,0.242377667,0.024437227,0.123473903,0.375235461,0.536048765,0.104088429,0.018556583,0.046594928,0.166011591,0.232752254,0,0,0,0,0,2.492756717,1.633840406,2.097787668,2.842523437,3.021906037,0.002472911,0.001470022,0.002080496,0.002757492,0.002960291,0.70602419,0.704540798,0.705473079,0.706326652,0.70655605
